pwsid,arsenic
PA7670129,.0066249999
PA7670131,.0031999999
PA7670136,0
PA7670137,0
PA7670138,.0048000002
PA7670301,0
PA7670310,.00076666666
PA7670315,0
PA7670316,0
PA7670324,0
PA7670331,0
PA7670333,0
PA7670336,0
PA7670341,.0023000001
PA7670354,0
PA7670355,0
PA7670356,0
PA7670365,0
PA7670376,.0060000001
PA7670851,.0029999998
PA7670905,.000086
PA7670918,0
PA7670943,0
PA7670944,.0014000001
PA7670980,0
PA7671014,.0029899999
PA7671020,.00226
PA7671034,0
PA7671035,0
PA7671060,.0029666666
PA7671084,0
PA7671087,0
PA7671098,0
PA7671099,0
PA7671284,0
PA7671286,0
PA7671289,0
PA7671290,0
PA7671292,0
PA7671295,0
PA7671296,0
PA7671300,0
PA7671301,0
PA7671303,0
PA7671305,0
PA7671310,0
PA7671312,0
PA7671317,.0018371429
PA7671318,0
RI1000007,0
RI1000007 ,0
RI1000009,.000925
RI1000009 ,0
RI1000025,0
RI1000025 ,0
RI1000035,0
RI1000035 ,0
RI1000040,0
RI1000040 ,0
RI1000045,0
RI1000045 ,0
RI1000098,.00021666667
RI1000098 ,0
RI1559510,0
RI1559510 ,0
RI1559511,0
RI1559511 ,0
RI1559512,0
RI1559512 ,0
RI1559513,0
RI1559513 ,0
RI1559516,0
RI1559516 ,0
RI1559517,0
RI1559517 ,0
RI1559518,0
RI1559518 ,0
RI1559519 ,0
RI1583819,0
RI1583819 ,0
RI1583820,0
RI1583820 ,0
RI1583823,0
RI1583823 ,0
RI1583825,0
RI1583825 ,0
RI1583827,0
RI1583827 ,0
RI1583829,.000066666667
RI1583829 ,0
RI1592010,.00035106385
RI1592010 ,0
RI1592012,0
RI1592012 ,0
RI1592014 ,0
RI1592017,0
RI1592017 ,0
RI1592019,0
RI1592019 ,0
RI1592020,.0012000001
RI1592020 ,0
RI1592021,.00016666668
RI1592021 ,0
RI1592023,.00016666668
RI1592023 ,0
RI1592024,0
RI1592024 ,0
RI1592025,0
RI1592025 ,0
RI1592027 ,0
RI1592028 ,0
RI1592030,0
RI1592030 ,0
RI1615611,0
RI1615611 ,0
RI1615612,0
RI1615612 ,0
RI1615613,0
RI1615613 ,0
RI1615614 ,0
RI1615619,0
RI1615619 ,0
RI1615623,0
RI1615623 ,0
RI1615624,0
RI1615624 ,0
RI1615626,0
RI1615626 ,0
RI1647511,0
RI1647511 ,0
RI1647512,0
RI1647512 ,0
RI1647513 ,0
RI1647515 ,0
RI1647516,0
RI1647516 ,0
RI1647525,0
RI1647525 ,0
RI1647527,0
RI1647527 ,0
RI1647529,0
RI1647529 ,0
RI1647530,.000080000005
RI1647530 ,0
RI1858411,0
RI1858411 ,0
RI1858414,0
RI1858414 ,0
RI1858415,0
RI1858415 ,0
RI1858417,0
RI1858417 ,0
RI1858419,.00010526316
RI1858419 ,0
RI1858421,0
RI1858421 ,0
RI1858422,0
RI1858422 ,0
RI1858425,0
RI1858425 ,0
RI1858430,.00096666667
RI1858430 ,0
RI1858431 ,0
RI1858435,.00033333336
RI1858435 ,0
RI1900003,0
RI1900003 ,0
RI1900004,0
RI1900004 ,0
RI1900020,0
RI1900020 ,0
RI1900024,0
RI1900024 ,0
RI1900026,0
RI1900026 ,0
RI1900027,.00050000002
RI1900027 ,0
RI1900028,0
RI1900028 ,0
RI1900034,0
RI1900034 ,0
RI1900035,0
RI1900035 ,0
RI1900038,0
RI1900038 ,0
RI1900040,0
RI1900040 ,0
RI1900041,0
RI1900041 ,0
RI1900044,0
RI1900044 ,0
RI1900053,0
RI1900053 ,0
RI1900056,0
RI1900056 ,0
RI2000004,0
RI2000004 ,0
RI2000053,0
RI2000053 ,0
RI2000059,0
RI2000059 ,0
RI2000083,.00066666672
RI2000083 ,0
RI2000111,0
RI2000111 ,0
RI2000133,0
RI2000133 ,0
RI2000135,0
RI2000135 ,0
RI2000145,0
RI2000145 ,0
RI2000160,0
RI2000160 ,0
RI2000165,0
RI2000165 ,0
RI2051311,0
RI2051311 ,0
RI2051719,0
RI2051719 ,0
RI2051729,0
RI2051729 ,0
RI2415415,0
RI2519424,0
RI2519424 ,0
RI2519426,0
RI2519426 ,0
RI2585312,0
RI2585312 ,0
RI2585313,0
RI2585313 ,0
RI2585317 ,0
RI2674924,0
RI2674924 ,0
RI2674925,0
RI2674925 ,0
RI2674928,0
RI2674928 ,0
RI2753326,.00055
RI2753326 ,0
RI2788010 ,0
RI2788012 ,0
RI2814410,0
RI2814410 ,0
RI2882117,0
RI2882117 ,0
RI2942518 ,0
RI2942525,0
RI2942525 ,0
RI2943224,.00022222224
RI2943224 ,0
RI2973119,0
RI2973119 ,0
RI2973130,.00015384617
RI2973130 ,0
RI2980001,0
RI2980001 ,0
RI2980002,0
RI2980002 ,0
RI2980003,0
RI2980003 ,0
RI2980015,0
RI2980017,0
RI2980019,0
RI2980019 ,0
RI2980030,.00033333336
RI2980030 ,0
RI2980050,0
RI2980050 ,0
RI2980127,0
RI2980127 ,0
RI2980134,0
RI2980134 ,0
RI2980135,0
RI2980138,0
RI2980138 ,0
RI2980140,0
RI2980140 ,0
RI2980146,0
RI2980146 ,0
RI2980185,0
RI2980185 ,0
RI2980192,0
RI2980192 ,0
RI2980196 ,0
RI2980197,0
RI2980197 ,0
RI2980199 ,0
RI2980229,0
RI2980229 ,0
RI2980264,0
RI2980264 ,0
RI2980265 ,0
RI2980271,0
RI2980271 ,0
RI2980296,0
RI2980310,0
RI2980310 ,0
RI2980311,0
RI2980311 ,0
RI2980316,0
RI2980316 ,0
RI2980322,0
RI2980322 ,0
RI2980323,0
RI2980323 ,0
RI2980330,0
RI2980330 ,0
RI2980341,0
RI2980341 ,0
RI2980346,0
RI2980346 ,0
RI2980354,0
RI2980354 ,0
RI2980355 ,0
RI2980374 ,0
RI2980384,0
RI2980384 ,0
RI2980393,0
RI2980393 ,0
RI2980411,0
RI2980411 ,0
RI2980412 ,0
RI2980414,0
RI2980414 ,0
RI2980421,0
RI2980421 ,0
RI2980422,0
RI2980422 ,0
RI2980423,0
RI2980423 ,0
RI2980425,0
RI2980425 ,0
RI2980426,0
RI2980426 ,0
RI2980430,0
RI2980430 ,0
RI2980447,0
RI2980450,.00012500001
RI2980458,0
RI2980466,.001
RI2980474,0
SC0110001,0
SC0110001 ,0
SC0130003 ,0
SC0150003 ,0
SC0150013,0
SC0150013 ,0
SC0150014 ,0
SC0170104,0
SC0170104 ,0
SC0170105,0
SC0170105 ,0
SC0210001,0
SC0210001 ,0
SC0210002,0
SC0210002 ,0
SC0210003,0
SC0210003 ,0
SC0210004,0
SC0210004 ,0
SC0210005,0
SC0210005 ,0
SC0210006,0
SC0210006 ,0
SC0210007,0
SC0210007 ,0
SC0210008,0
SC0210008 ,0
SC0220001,0
SC0220001 ,0
SC0220002,0
SC0220002 ,0
SC0220003,0
SC0220003 ,0
SC0220004,0
SC0220004 ,0
SC0220005,0
SC0220005 ,0
SC0220006,0
SC0220006 ,0
SC0220007,0
SC0220007 ,0
SC0220008,0
SC0220008 ,0
SC0220010,0
SC0220010 ,0
SC0220012,0
SC0220012 ,0
SC0220016,0
SC0220016 ,0
SC0230003,0
SC0230003 ,0
SC0230501,0
SC0230501 ,0
SC0230509 ,0
SC0250004,0
SC0250004 ,0
SC0250005,0
SC0250005 ,0
SC0250009,0
SC0250009 ,0
SC0260016 ,0
SC0260037 ,0
SC0260038,0
SC0260038 ,0
SC0270103 ,0
SC0270678,0
SC0310001,0
SC0310001 ,0
SC0310002,0
SC0310002 ,0
SC0310004,0
SC0310004 ,0
SC0320002,0
SC0320002 ,0
SC0330001,0
SC0330001 ,0
SC0330005,0
SC0330005 ,0
SC0410011,0
SC0410011 ,0
SC0420011,0
SC0420011 ,0
SC0430014 ,0
SC0450007,0
SC0450007 ,0
SC0450029,0
SC0450029 ,0
SC0450032,0
SC0450032 ,0
SC0450033 ,0
SC0450063,0
SC0450063 ,0
SC0510001,0
SC0510001 ,0
SC0510002,0
SC0510002 ,0
SC0510003,0
SC0510003 ,0
SC0510004,0
SC0510004 ,0
SC0570100,0
SC0570100 ,0
SC0570900,0
SC0570900 ,0
SC0610001,0
SC0610001 ,0
SC0610002,0
SC0610002 ,0
SC0610003,0
SC0610003 ,0
SC0610004,0
SC0610004 ,0
SC0610005,0
SC0610005 ,0
SC0660002,0
SC0660002 ,0
SC0670900,0
SC0670900 ,0
SC0670918,0
SC0670918 ,0
SC0720001,0
SC0720001 ,0
SC0720003,0
SC0720003 ,0
SC0720006,0
SC0720006 ,0
SC0720009,0
SC0720009 ,0
SC0750005 ,0
SC0750026,0
SC0750026 ,0
SC0750035 ,0
SC0750036,0
SC0750036 ,0
SC0750043,0
SC0750043 ,0
SC0760001,0
SC0760001 ,0
SC0760015,0
SC0760015 ,0
SC0760016,0
SC0760016 ,0
SC0760071 ,0
SC0760076,0
SC0760076 ,0
SC0810003,0
SC0810003 ,0
SC0820008,0
SC0820008 ,0
SC0820009 ,0
SC0830012,0
SC0830012 ,0
SC0830016 ,0
SC0830019,0
SC0830019 ,0
SC0850014,0
SC0850014 ,0
SC0860037,0
SC0860037 ,0
SC0860058,0
SC0860058 ,0
SC0860063,0
SC0860063 ,0
SC0870003 ,0
SC0870050,0
SC0870050 ,0
SC0870124,0
SC0870124 ,0
SC0870129 ,0
SC0870136 ,0
SC0870141,0
SC0870141 ,0
SC0870852 ,0
SC0870972,0
SC0870972 ,0
SC0910001,0
SC0910001 ,0
SC0920001,0
SC0920001 ,0
SC0920002,0
SC0920002 ,0
SC0930003 ,0
SC0970901,0
SC0970901 ,0
SC1010001,0
SC1010001 ,0
SC1010002,0
SC1010002 ,0
SC1010004,0
SC1010004 ,0
SC1010504,0
SC1010504 ,0
SC1030028,0
SC1050011,0
SC1050011 ,0
SC1060014,0
SC1060014 ,0
SC1060061,0
SC1060061 ,0
SC1060063,0
SC1060063 ,0
SC1070006,0
SC1070006 ,0
SC1070103,0
SC1070103 ,0
SC1070115,0
SC1070115 ,0
SC1070122,0
SC1070122 ,0
SC1070124,0
SC1070124 ,0
SC1070140,0
SC1070140 ,0
SC1070143,0
SC1070143 ,0
SC1070148,0
SC1070148 ,0
SC1070256,.0013571428
SC1070256 ,0
SC1070916,0
SC1070916 ,0
SC1070963,0
SC1070963 ,0
SC1110001,0
SC1110001 ,0
SC1120002 ,0
SC1220002,0
SC1220002 ,0
SC1230006,0
SC1230006 ,0
SC1270103,0
SC1270103 ,0
SC1270108,0
SC1270108 ,0
SC1310001,0
SC1310001 ,0
SC1320004,0
SC1320004 ,0
SC1360008,0
SC1360008 ,0
SC1370300,0
SC1370300 ,0
SC1410001 ,0
SC1410002,0
SC1410002 ,0
SC1410003,0
SC1410003 ,0
SC1410004,0
SC1410004 ,0
SC1420002,0
SC1420002 ,0
SC1430007,0
SC1450002,0
SC1450002 ,0
SC1450003 ,0
SC1450004 ,0
SC1450005,0
SC1450005 ,0
SC1450006,0
SC1450006 ,0
SC1450007,0
SC1450007 ,0
SC1450009,0
SC1450009 ,0
SC1450010 ,0
SC1450012,0
SC1450012 ,0
SC1450013,0
SC1470001,0
SC1470001 ,0
SC1470100 ,0
SC1470108,0
SC1470108 ,0
SC1470109,0
SC1470109 ,0
SC1470304,0
SC1470304 ,0
SC1510001,0
SC1510001 ,0
SC1510002,0
SC1510002 ,0
SC1510003,0
SC1510003 ,0
SC1510004,0
SC1510004 ,0
SC1510006,0
SC1510006 ,0
SC1530002 ,0
SC1530003 ,0
SC1550002,0
SC1550002 ,0
SC1570115,0
SC1570115 ,0
SC1570118,0
SC1570119,0
SC1570119 ,0
SC1570924,0
SC1570924 ,0
SC1571002,0
SC1610001,0
SC1610001 ,0
SC1610003,0
SC1610003 ,0
SC1610004 ,0
SC1620001,0
SC1620001 ,0
SC1710001,0
SC1710001 ,0
SC1710002,0
SC1710002 ,0
SC1720001,0
SC1720001 ,0
SC1770208,0
SC1770208 ,0
SC1810001,0
SC1810001 ,0
SC1810002,0
SC1810002 ,0
SC1810004,0
SC1810004 ,0
SC1820001,0
SC1820001 ,0
SC1820002,0
SC1820002 ,0
SC1820003 ,0
SC1820007,0
SC1820007 ,0
SC1830001,0
SC1830001 ,0
SC1830005,0
SC1830005 ,0
SC1830007,0
SC1830007 ,0
SC1830024,0
SC1830024 ,0
SC1850010,0
SC1850010 ,0
SC1870050,0
SC1870050 ,0
SC1870100,0
SC1870100 ,0
SC1870101,0
SC1870101 ,0
SC1870109,0
SC1870109 ,0
SC1870119,0
SC1870119 ,0
SC1870902,0
SC1870902 ,0
SC1870903,0
SC1870903 ,0
SC1870914,0
SC1870914 ,0
SC1920001,0
SC1920001 ,0
SC1960002,0
SC1960002 ,0
SC1971004,0
SC2010001,0
SC2010001 ,0
SC2010002,0
SC2010002 ,0
SC2020001,0
SC2020001 ,0
SC2020002,0
SC2020002 ,0
SC2030004,0
SC2030004 ,0
SC2070002,0
SC2070002 ,0
SC2110001,0
SC2110001 ,0
SC2110005 ,0
SC2110006,0
SC2110006 ,0
SC2110007,0
SC2110007 ,0
SC2110009,0
SC2110009 ,0
SC2110010,0
SC2110010 ,0
SC2110011,0
SC2110011 ,0
SC2110012,0
SC2110012 ,0
SC2130003,0
SC2130003 ,0
SC2170006,0
SC2170006 ,0
SC2170123,0
SC2170123 ,0
SC2210001,0
SC2210001 ,0
SC2210003,0
SC2210003 ,0
SC2220001,0
SC2220001 ,0
SC2220002,0
SC2220002 ,0
SC2220003,0
SC2220003 ,0
SC2220004,0
SC2220004 ,0
SC2220006,0
SC2220006 ,0
SC2220007,0
SC2220007 ,0
SC2220010,0
SC2220010 ,0
SC2220013,0
SC2220013 ,0
SC2230002,0
SC2230002 ,0
SC2250006 ,0
SC2310001,0
SC2310001 ,0
SC2310005,0
SC2310005 ,0
SC2350010,0
SC2350010 ,0
SC2350011,0
SC2350011 ,0
SC2350013,0
SC2350013 ,0
SC2350023,0
SC2350023 ,0
SC2350024,0
SC2350024 ,0
SC2410001,0
SC2410001 ,0
SC2450001,0
SC2450001 ,0
SC2450016 ,0
SC2450021,0
SC2450021 ,0
SC2450057,0
SC2450057 ,0
SC2460001,0
SC2460001 ,0
SC2510001,0
SC2510001 ,0
SC2510002,0
SC2510002 ,0
SC2510004,0
SC2510004 ,0
SC2510005,0
SC2510005 ,0
SC2510006,0
SC2510006 ,0
SC2510007,0
SC2510007 ,0
SC2510008,0
SC2510008 ,0
SC2510009,0
SC2510009 ,0
SC2530008 ,0
SC2570102,0
SC2570102 ,0
SC2570908,0
SC2570908 ,0
SC2610001 ,0
SC2610011,0
SC2610011 ,0
SC2620003,0
SC2620003 ,0
SC2620004,0
SC2620004 ,0
SC2620009,0
SC2620009 ,0
SC2630008,0
SC2630008 ,0
SC2660045,0
SC2660045 ,0
SC2660048,0
SC2660048 ,0
SC2660049,0
SC2660049 ,0
SC2710001,0
SC2710001 ,0
SC2750028,0
SC2750028 ,0
SC2750029 ,0
SC2750031,0
SC2750031 ,0
SC2760013,0
SC2760013 ,0
SC2770105,0
SC2770105 ,0
SC2770107,0
SC2770107 ,0
SC2770900 ,0
SC2810001,0
SC2810001 ,0
SC2810002,0
SC2810002 ,0
SC2820001,0
SC2820001 ,0
SC2820005,0
SC2820005 ,0
SC2820006,0
SC2820006 ,0
SC2830001,0
SC2830001 ,0
SC2830003,0
SC2830003 ,0
SC2830010 ,0
SC2920002,0
SC2920002 ,0
SC3010001,0
SC3010001 ,0
SC3010002,0
SC3010002 ,0
SC3030005,0
SC3030005 ,0
SC3050008,0
SC3050008 ,0
SC3050013,0
SC3050013 ,0
SC3110001,0
SC3110001 ,0
SC3110002,0
SC3110002 ,0
SC3210002,0
SC3210002 ,0
SC3210003,0
SC3210003 ,0
SC3210004,0
SC3210004 ,0
SC3220001,0
SC3220001 ,0
SC3220002,0
SC3220002 ,0
SC3230005,0
SC3230005 ,0
SC3240001,0
SC3250005,0
SC3250005 ,0
SC3250013,0
SC3250013 ,0
SC3250014,0
SC3250014 ,0
SC3250015,0
SC3250015 ,0
SC3250016,0
SC3250016 ,0
SC3250019,0
SC3250019 ,0
SC3250020 ,0
SC3250022,0
SC3250022 ,0
SC3250023,0
SC3250023 ,0
SC3250024,0
SC3250024 ,0
SC3250025,0
SC3250025 ,0
SC3250028,0
SC3250028 ,0
SC3250031,0
SC3250031 ,0
SC3250035,0
SC3250035 ,0
SC3250038,0
SC3250038 ,0
SC3250042,0
SC3250042 ,0
SC3250045 ,0
SC3250047,0
SC3250047 ,0
SC3250050,0
SC3250050 ,0
SC3250051 ,0
SC3250054,0
SC3250054 ,0
SC3250057,0
SC3250057 ,0
SC3250058,0
SC3250058 ,0
SC3250060,0
SC3250060 ,0
SC3250065,0
SC3250065 ,0
SC3250066 ,0
SC3250069,0
SC3250069 ,0
SC3250072,0
SC3250072 ,0
SC3250073,0
SC3250073 ,0
SC3250076,0
SC3250076 ,0
SC3250077,.0015428571
SC3250077 ,0
SC3250088,.0043412498
SC3250088 ,0
SC3250097,0
SC3250097 ,0
SC3250099,0
SC3250099 ,0
SC3250102,0
SC3250102 ,0
SC3250103,0
SC3250103 ,0
SC3250104,0
SC3250104 ,0
SC3250105,0
SC3250105 ,0
SC3260002 ,0
SC3260012,0
SC3260012 ,0
SC3260022,0
SC3260022 ,0
SC3260027,0
SC3260027 ,0
SC3260029,0
SC3260029 ,0
SC3260048,0
SC3260048 ,0
SC3260049,0
SC3260049 ,0
SC3260050,0
SC3260050 ,0
SC3260059,0
SC3260059 ,0
SC3260081,0
SC3260081 ,0
SC3260090,0
SC3260090 ,0
SC3260103 ,0
SC3260104,0
SC3260104 ,0
SC3260115 ,0
SC3260127,0
SC3260127 ,0
SC3260132,0
SC3260132 ,0
SC3260138,0
SC3260138 ,0
SC3260140,0
SC3260140 ,0
SC3260147,0
SC3260147 ,0
SC3260157,0
SC3260157 ,0
SC3260164,0
SC3260164 ,0
SC3260170,0
SC3260170 ,0
SC3260174 ,0
SC3260182,0
SC3260182 ,0
SC3260183,0
SC3260183 ,0
SC3260187,0
SC3260187 ,0
SC3260189,0
SC3260189 ,0
SC3260207,0
SC3260207 ,0
SC3270010,0
SC3270010 ,0
SC3270011,0
SC3270011 ,0
SC3270301,0
SC3270301 ,0
SC3270304,0
SC3270304 ,0
SC3270802,0
SC3310001,0
SC3310001 ,0
SC3310002,0
SC3310002 ,0
SC3310003,0
SC3310003 ,0
SC3320001,0
SC3320001 ,0
SC3410001,0
SC3410001 ,0
SC3410002,0
SC3410002 ,0
SC3410003,0
SC3410003 ,0
SC3420001,0
SC3420001 ,0
SC3420002,0
SC3420002 ,0
SC3510001,0
SC3510001 ,0
SC3610001,0
SC3610001 ,0
SC3610004,0
SC3610004 ,0
SC3610005 ,0
SC3620002,0
SC3620002 ,0
SC3660006 ,0
SC3670108,0
SC3670108 ,0
SC3710001,0
SC3710001 ,0
SC3710002,0
SC3710002 ,0
SC3710003,0
SC3710003 ,0
SC3710004,0
SC3710004 ,0
SC3750002,0
SC3750002 ,0
SC3750006,0
SC3750006 ,0
SC3750007,0
SC3750007 ,0
SC3750008 ,0
SC3750012,0
SC3750012 ,0
SC3750022,0
SC3750022 ,0
SC3750026,0
SC3750026 ,0
SC3750027,0
SC3750027 ,0
SC3770001 ,0
SC3770002,0
SC3770002 ,0
SC3770106,0
SC3810001,0
SC3810001 ,0
SC3810002,0
SC3810002 ,0
SC3810003,0
SC3810003 ,0
SC3810004 ,0
SC3810005,0
SC3810005 ,0
SC3810006,0
SC3810006 ,0
SC3810009,0
SC3810009 ,0
SC3810010,0
SC3810010 ,0
SC3820001,0
SC3820001 ,0
SC3820002,0
SC3820002 ,0
SC3820003,0
SC3820003 ,0
SC3830002,0
SC3830002 ,0
SC3870102 ,0
SC3870111 ,0
SC3870902 ,0
SC3870938 ,0
SC3910001,0
SC3910001 ,0
SC3910002,0
SC3910002 ,0
SC3920001,0
SC3920001 ,0
SC3950002 ,0
SC3950004,0
SC3950004 ,0
SC3950005,0
SC3950005 ,0
SC3950007,0
SC3950007 ,0
SC3950008,0
SC3950009,0
SC3970111,0
SC3970111 ,0
SC3970300,0
SC4010001,0
SC4010001 ,0
SC4010002,0
SC4010002 ,0
SC4020002,0
SC4030001,0
SC4030001 ,0
SC4030005,0
SC4030005 ,0
SC4030007,0
SC4030007 ,0
SC4030008,0
SC4030008 ,0
SC4030013,0
SC4030013 ,0
SC4030801,0
SC4030801 ,0
SC4050004,0
SC4050004 ,0
SC4050006,0
SC4050006 ,0
SC4050007 ,0
SC4050008,0
SC4050008 ,0
SC4050011,0
SC4050011 ,0
SC4050012 ,0
SC4050013,0
SC4050013 ,0
SC4050014 ,0
SC4050019,0
SC4050019 ,0
SC4050031,0
SC4050031 ,0
SC4050042,0
SC4050042 ,0
SC4060001,0
SC4060001 ,0
SC4060005,0
SC4060005 ,0
SC4060006,0
SC4060006 ,0
SC4060008,0
SC4060008 ,0
SC4060009,0
SC4060009 ,0
SC4060010,0
SC4060010 ,0
SC4060012,0
SC4060012 ,0
SC4060014,0
SC4060014 ,0
SC4060019,0
SC4060019 ,0
SC4060021,0
SC4060021 ,0
SC4060024,0
SC4060024 ,0
SC4060032,0
SC4060032 ,0
SC4060035,0
SC4060035 ,0
SC4060038,0
SC4060038 ,0
SC4060052,0
SC4060052 ,0
SC4060055 ,0
SC4060064,0
SC4060064 ,0
SC4070100,0
SC4070100 ,0
SC4070675 ,0
SC4070911,0
SC4070911 ,0
SC4110002,0
SC4110002 ,0
SC4130002,0
SC4130002 ,0
SC4150007,0
SC4150007 ,0
SC4150010 ,0
SC4150011,0
SC4150011 ,0
SC4160011,0
SC4160011 ,0
SC4170001 ,0
SC4170002 ,0
SC4210001,0
SC4210001 ,0
SC4210003,0
SC4210003 ,0
SC4220001 ,0
SC4220006,0
SC4220006 ,0
SC4220007,0
SC4310001,0
SC4310001 ,0
SC4310002,0
SC4310002 ,0
SC4310003,0
SC4310003 ,0
SC4310004 ,0
SC4310501,.0003923077
SC4310501 ,0
SC4310502 ,0
SC4320001,0
SC4320001 ,0
SC4320002,0
SC4320002 ,0
SC4320003,0
SC4320003 ,0
SC4320005,0
SC4320005 ,0
SC4350006,0
SC4350006 ,0
SC4350007,0
SC4350007 ,0
SC4350008,0
SC4350008 ,0
SC4350014,0
SC4350014 ,0
SC4350016,0
SC4350016 ,0
SC4360008 ,0
SC4360010,0
SC4360010 ,0
SC4360011,0
SC4360011 ,0
SC4360012,0
SC4360012 ,0
SC4360021,0
SC4360021 ,0
SC4360037,0
SC4360037 ,0
SC4370050 ,0
SC4370119,0
SC4370119 ,0
SC4410001,0
SC4410001 ,0
SC4430003,0
SC4430003 ,0
SC4510001,0
SC4510001 ,0
SC4510002,0
SC4510002 ,0
SC4510003,0
SC4510003 ,0
SC4510004,0
SC4510004 ,0
SC4510005,0
SC4510005 ,0
SC4510007,0
SC4510007 ,0
SC4520001 ,0
SC4530001,0
SC4530001 ,0
SC4530004,0
SC4530004 ,0
SC4530012 ,0
SC4550001,0
SC4550001 ,0
SC4570101 ,0
SC4610001 ,0
SC4610002,0
SC4610002 ,0
SC4610004,0
SC4610004 ,0
SC4610005,0
SC4610005 ,0
SC4630005 ,0
SC4630026 ,0
SC4630061,.0043529412
SC4650004,0
SC4650004 ,0
SC4650008 ,0
SC4650009,0
SC4650009 ,0
SC4650012,0
SC4650012 ,0
SC4650015,0
SC4650015 ,0
SC4650016,0
SC4650016 ,0
SC4650017,0
SC4650017 ,0
SC4650019,0
SC4650019 ,0
SC4650020,0
SC4650020 ,0
SC4650028,0
SC4650028 ,0
SC4650031,0
SC4650031 ,0
SC4650034,0
SC4650034 ,0
SC4650035,0
SC4650035 ,0
SC4650037,0
SC4650037 ,0
SC4650040 ,0
SC4650041,0
SC4650041 ,0
SC4650042,0
SC4650042 ,0
SC4650046,0
SC4650046 ,0
SC4650047,0
SC4650047 ,0
SC4650048,0
SC4650048 ,0
SC4650051,0
SC4650051 ,0
SC4650052,0
SC4650052 ,0
SC4650053,0
SC4650053 ,0
SC4650056,0
SC4650056 ,0
SC4650057,0
SC4650057 ,0
SC4650059,0
SC4650059 ,0
SC4650061,0
SC4650061 ,0
SC4650062,0
SC4650062 ,0
SC4660001,0
SC4660001 ,0
SC4660003,0
SC4660003 ,0
SC4660008,0
SC4660008 ,0
SC4660009,0
SC4660009 ,0
SC4660045,0
SC4660045 ,0
SC4660055,0
SC4660055 ,0
SC4660063,0
SC4660063 ,0
SC4660064,0
SC4660064 ,0
SC4660073,0
SC4660073 ,0
SC4660077,0
SC4660077 ,0
SC4660081,0
SC4660081 ,0
SC4660087,0
SC4660087 ,0
SC4660088,0
SC4660088 ,0
SC4660092,0
SC4660092 ,0
SC4660093,0
SC4660093 ,0
SC4660095,0
SC4660095 ,0
SC4660098,0
SC4660098 ,0
SC4660100,0
SC4660100 ,0
SC4660101,0
SC4660101 ,0
SC4660103,0
SC4660103 ,0
SC4660105,0
SC4660105 ,0
SC4660108,0
SC4660108 ,0
SC4660111,0
SC4660111 ,0
SC4660112,0
SC4660112 ,0
SC4660115,0
SC4660115 ,0
SC4670001 ,0
SC4670101,0
SC4670101 ,0
SC4670106,0
SC4670106 ,0
SC4670114 ,0
SC4670118,0
SC4670118 ,0
SC4670120,0
SC4670120 ,0
SC4670957 ,0
SC4679015,0
SC4679019,0
SD4600002,0
SD4600003,0
SD4600009,0
SD4600011,0
SD4600014,0
SD4600015,0
SD4600020,0
SD4600032,0
SD4600036,0
SD4600037,.0008333333
SD4600040,0
SD4600042,0
SD4600043,0
SD4600046,0
SD4600048,0
SD4600049,0
SD4600050,0
SD4600053,0
SD4600055,.0020000001
SD4600059,.0020000001
SD4600060,0
SD4600071,0
SD4600072,0
SD4600077,0
SD4600078,0
SD4600081,0
SD4600082,0
SD4600085,0
SD4600086,0
SD4600094,0
SD4600098,0
SD4600101,0
SD4600112,.001
SD4600114,.0053333337
SD4600116,0
SD4600119,.00025000001
SD4600129,0
SD4600137,0
SD4600143,0
SD4600145,0
SD4600154,0
SD4600159,.0058571431
SD4600160,0
SD4600163,0
SD4600187,0
SD4600190,0
SD4600193,0
SD4600197,0
SD4600198,0
SD4600199,0
SD4600202,.0026666669
SD4600203,.0044999998
SD4600207,.00050000002
SD4600215,0
SD4600218,0
SD4600222,0
SD4600223,0
SD4600224,0
SD4600225,0
SD4600226,0
SD4600228,0
SD4600229,0
SD4600239,0
SD4600242,0
SD4600252,0
SD4600253,0
SD4600257,.0049999999
SD4600258,0
SD4600259,0
SD4600260,0
SD4600263,0
SD4600264,0
SD4600265,0
SD4600268,.0024999999
SD4600269,0
SD4600270,0
SD4600271,0
SD4600272,0
SD4600273,0
SD4600274,0
SD4600282,0
SD4600283,0
SD4600287,.0049999999
SD4600288,0
SD4600293,0
SD4600294,.001
SD4600300,0
SD4600303,0
SD4600310,.00050000002
SD4600311,.00055555557
SD4600314,0
SD4600315,0
SD4600316,0
SD4600317,0
SD4600321,0
SD4600324,.003
SD4600326,.0070000002
SD4600334,0
SD4600336,.001
SD4600340,.001
SD4600342,0
SD4600346,0
SD4600352,0
SD4600354,.001
SD4600356,0
SD4600357,.001
SD4600362,0
SD4600368,0
SD4600370,.0040000002
SD4600373,.0024999999
SD4600376,0
SD4600384,.0024999999
SD4600387,0
SD4600392,0
SD4600393,0
SD4600395,0
SD4600396,.0035000001
SD4600402,0
SD4600405,0
SD4600406,.0017692308
SD4600411,0
SD4600416,0
SD4600417,0
SD4600421,.003
SD4600423,0
SD4600426,0
SD4600428,0
SD4600429,0
SD4600430,.001
SD4600432,0
SD4600433,.001
SD4600511,.001
SD4600512,0
SD4600513,0
SD4600514,.0024000001
SD4600515,0
SD4600516,.003
SD4600518,.0060000001
SD4600520,.0020000001
SD4600521,.0040000002
