"","PWSID","VIOLATION_CATEGORY_CODE","VIOLATION_STATUS","diff_days","total_violations"
"9537","NE3120017","TT","Resolved",2488,4
"9538","NE3120024","TT","Resolved",2488,10
"9539","NE3120030","MCL","Resolved",30,6
"9540","NE3120063","MCL","Resolved",30,8
"9541","NE3120071","TT","Resolved",2089,4
"9542","NE3120093","MCL","Resolved",30,14
"9543","NE3120113","MCL","Resolved",30,3
"9544","NE3120121","MCL","Resolved",29,3
"9545","NE3120126","MCL","Archived",30,5
"9546","NE3120144","MCL","Resolved",91,25
"9547","NE3120163","MCL","Resolved",29,6
"9548","NE3120178","MCL","Resolved",30,8
"9549","NE3120182","MCL","Resolved",91,18
"9550","NE3120193","MCL","Resolved",91,12
"9551","NE3120195","MCL","Resolved",91,20
"9552","NE3120242","MCL","Archived",89,3
"9553","NE3120274","MCL","Resolved",30,7
"9554","NE3120293","TT","Resolved",2379,18
"9555","NE3120303","MCL","Resolved",91,67
"9556","NE3120304","MCL","Resolved",29,8
"9557","NE3120343","TT","Resolved",2078,8
"9558","NE3120358","MCL","Resolved",29,8
"9559","NE3120372","TT","Resolved",2478,69
"9560","NE3120403","MCL","Resolved",91,8
"9561","NE3120426","MCL","Resolved",91,4
"9562","NE3120446","TT","Resolved",2686,21
"9563","NE3120455","MCL","Resolved",91,16
"9564","NE3120466","MCL","Resolved",91,42
"9565","NE3120468","MCL","Resolved",30,8
"9566","NE3120483","MCL","Resolved",30,7
"9567","NE3120502","MCL","Resolved",90,8
"9568","NE3120516","MCL","Resolved",91,8
"9569","NE3120518","MCL","Resolved",30,8
"9570","NE3120521","MCL","Resolved",90,4
"9571","NE3120523","MCL","Resolved",29,4
"9572","NE3120524","MCL","Resolved",90,8
"9573","NE3120568","TT","Resolved",2475,8
"9574","NE3120574","MCL","Resolved",30,15
"9575","NE3120603","MCL","Resolved",30,4
"9576","NE3120612","MCL","Resolved",30,8
"9577","NE3120617","MCL","Resolved",91,8
"9578","NE3120618","MCL","Resolved",30,4
"9579","NE3120641","MCL","Resolved",91,5
"9580","NE3120645","MCL","Resolved",91,8
"9581","NE3120693","TT","Resolved",2089,3
"9582","NE3120705","MCL","Resolved",30,18
"9583","NE3120719","MCL","Resolved",89,4
"9584","NE3120732","MCL","Resolved",91,4
"9585","NE3120765","MCL","Resolved",30,4
"9586","NE3120839","MCL","Resolved",30,3
"9587","NE3120840","MCL","Archived",91,25
"9588","NE3120890","MCL","Resolved",29,10
"9589","NE3120954","MCL","Resolved",30,4
"9590","NE3120959","MCL","Resolved",91,4
"9591","NE3120968","MCL","Resolved",30,4
"9592","NE3120974","MCL","Resolved",29,4
"9593","NE3121018","MCL","Resolved",29,4
"9594","NE3121023","MCL","Resolved",91,3
"9595","NE3121026","TT","Resolved",2719,20
"9596","NE3121047","MCL","Resolved",30,3
"9597","NE3121057","MCL","Resolved",90,4
"9598","NE3121104","MCL","Resolved",90,4
"9599","NE3121106","MCL","Resolved",91,15
"9600","NE3121117","MCL","Resolved",29,4
"9601","NE3121120","TT","Resolved",432,4
"9602","NE3121128","TT","Resolved",2089,4
"9603","NE3121132","MCL","Resolved",90,4
"9604","NE3121157","MCL","Resolved",91,13
"9605","NE3121160","MCL","Resolved",91,10
"9606","NE3121162","MCL","Resolved",30,4
"9607","NE3121166","MCL","Resolved",29,8
"9608","NE3121193","TT","Resolved",2269,12
"9609","NE3121206","TT","Resolved",2086,8
"9610","NE3121208","MCL","Archived",91,24
"9611","NE3121218","MCL","Resolved",29,4
"9612","NE3121284","MCL","Resolved",90,4
"9613","NE3121296","MCL","Resolved",30,4
"9614","NE3121298","MCL","Resolved",29,4
"9615","NE3121299","MCL","Resolved",30,3
"9616","NE3121325","TT","Resolved",432,4
"9617","NE3121334","MCL","Resolved",91,4
"9618","NE3121337","MCL","Resolved",30,4
"9619","NE3121339","MCL","Archived",30,6
"9620","NE3121341","MCL","Resolved",91,7
"9621","NE3121348","MCL","Resolved",91,24
"9622","NE3121349","TT","Resolved",1923,4
"9623","NE3121355","MCL","Resolved",91,12
"9624","NE3121364","MCL","Resolved",91,19
"9625","NE3121366","MCL","Resolved",91,10
"9626","NE3121368","MCL","Resolved",30,11
"9627","NE3121398","MCL","Resolved",29,5
"9628","NE3121402","MCL","Resolved",30,3
"9629","NE3121410","TT","Resolved",1934,7
"9630","NE3121414","MCL","Resolved",91,3
"9631","NE3121429","TT","Resolved",2653,21
"9632","NE3121430","MCL","Resolved",91,12
"9633","NE3121442","MCL","Resolved",91,20
"9634","NE3121446","TT","Resolved",2396,4
"9635","NE3121461","MCL","Resolved",91,19
"9636","NE3121466","TT","Resolved",1920,3
"9637","NE3121476","MCL","Resolved",91,12
"9638","NE3121503","MCL","Resolved",91,8
"9639","NE3150006","MCL","Resolved",30,4
"9640","NE3150007","MCL","Resolved",91,4
"9641","NE3150015","TT","Resolved",1923,12
"9642","NE3150016","MCL","Resolved",30,3
"9643","NE3150021","MCL","Resolved",90,8
"9644","NE3150038","MCL","Resolved",91,8
"9645","NE3150049","TT","Resolved",2514,7
"9646","NE3150058","TT","Resolved",1929,4
"9647","NE3150106","MCL","Resolved",29,4
"9648","NE3150136","MCL","Resolved",89,4
"9649","NE3150198","MCL","Resolved",29,4
"9650","NE3150238","MCL","Resolved",29,4
"9651","NE3150241","TT","Resolved",2191,4
"9652","NE3150278","MCL","Resolved",30,8
"9653","NE3150284","MCL","Resolved",29,4
"9654","NE3150291","MCL","Resolved",30,4
"9655","NE3150309","MCL","Resolved",30,5
"9656","NE3150312","MCL","Resolved",30,4
"9657","NE3150339","MCL","Resolved",91,10
"9658","NE3150361","MCL","Resolved",91,19
"9659","NE3150368","TT","Resolved",1929,8
"9660","NE3150373","MCL","Resolved",91,4
"9661","NE3150439","TT","Resolved",1893,8
"9662","NE3150457","TT","Resolved",2562,7
"9663","NE3150458","MCL","Resolved",91,8
"9664","NE3150465","TT","Resolved",1940,3
"9665","NE3150550","MCL","Resolved",30,3
"9666","NE3150566","MCL","Resolved",91,4
"9667","NE3150617","MCL","Resolved",91,4
"9668","NE3150642","MCL","Resolved",30,4
"9669","NE3150672","MCL","Resolved",30,4
"9670","NE3150681","MCL","Resolved",30,15
"9671","NE3150698","MCL","Resolved",91,7
"9672","NE3150708","MCL","Resolved",91,4
"9673","NE3190006","MCL","Resolved",29,3
"9674","NE3190018","TT","Resolved",2196,12
"9675","NH0027010","TT","Resolved",1832,23
"9676","NH0027120","TT","Resolved",2725,12
"9677","NH0047050","TT","Resolved",2653,2
"9678","NH0047070","TT","Resolved",1528,5
"9679","NH0061010","MCL","Resolved",91,8
"9680","NH0067040","TT","Resolved",1528,4
"9681","NH0067060","TT","Resolved",1162,4
"9682","NH0067150","TT","Resolved",284,5
"9683","NH0068040","TT","Resolved",2258,8
"9684","NH0068050","TT","Resolved",1405,5
"9685","NH0078050","TT","Resolved",1709,8
"9686","NH0081010","TT","Archived",30,3
"9687","NH0088030","TT","Resolved",1372,4
"9688","NH0112090","MCL","Resolved",90,4
"9689","NH0137010","TT","Resolved",1892,5
"9690","NH0138040","TT","Resolved",1371,4
"9691","NH0142010","MCL","Resolved",90,8
"9692","NH0146040","TT","Resolved",1995,4
"9693","NH0147150","TT","Resolved",1862,4
"9694","NH0149040","TT","Resolved",342,4
"9695","NH0152030","TT","Resolved",1401,5
"9696","NH0153020","TT","Resolved",2562,2
"9697","NH0153040","TT","Resolved",1422,5
"9698","NH0157040","TT","Resolved",1528,3
"9699","NH0157070","TT","Resolved",1528,5
"9700","NH0158170","TT","Resolved",287,4
"9701","NH0159060","MCL","Resolved",91,10
"9702","NH0162130","MCL","Archived",91,18
"9703","NH0162140","TT","Resolved",1558,4
"9704","NH0162160","TT","Resolved",3094,4
"9705","NH0162250","MCL","Resolved",89,4
"9706","NH0162390","TT","Resolved",2574,4
"9707","NH0167050","TT","Resolved",1162,8
"9708","NH0167090","TT","Resolved",1162,4
"9709","NH0168040","TT","Resolved",2684,9
"9710","NH0171010","TT","Resolved",2891,4
"9711","NH0197020","TT","Resolved",1497,2
"9712","NH0197040","TT","Resolved",1862,4
"9713","NH0198130","TT","Resolved",1309,16
"9714","NH0198140","MCL","Resolved",31,4
"9715","NH0202030","TT","Resolved",1300,4
"9716","NH0241010","MCL","Resolved",91,140
"9717","NH0262020","MCL","Resolved",91,42
"9718","NH0262030","MCL","Resolved",91,12
"9719","NH0266090","MCL","Resolved",91,4
"9720","NH0268030","TT","Resolved",2531,12
"9721","NH0268120","TT","Resolved",1740,4
"9722","NH0269040","TT","Resolved",1709,20
"9723","NH0275090","TT","Resolved",1296,4
"9724","NH0278140","TT","Resolved",1624,8
"9725","NH0285010","MCL","Resolved",91,4
"9726","NH0288030","TT","Resolved",1039,4
"9727","NH0307240","TT","Resolved",1528,4
"9728","NH0325030","TT","Resolved",2288,12
"9729","NH0327030","TT","Resolved",1862,4
"9730","NH0328030","TT","Resolved",314,4
"9731","NH0329020","TT","Resolved",1679,4
"9732","NH0341030","TT","Resolved",31,12
"9733","NH0351010","MCL","Resolved",89,4
"9734","NH0362010","MCL","Resolved",31,4
"9735","NH0365040","TT","Resolved",2105,23
"9736","NH0366020","TT","Resolved",1770,4
"9737","NH0367020","MCL","Resolved",31,4
"9738","NH0375020","TT","Resolved",1527,4
"9739","NH0377100","TT","Resolved",2592,10
"9740","NH0382010","TT","Unaddressed",962,7
"9741","NH0398020","TT","Resolved",1709,4
"9742","NH0411020","MCL","Archived",91,8
"9743","NH0417030","TT","Resolved",2258,9
"9744","NH0435080","MCL","Resolved",91,8
"9745","NH0438050","MCL","Resolved",91,12
"9746","NH0447090","TT","Resolved",1893,4
"9747","NH0455010","MCL","Resolved",91,16
"9748","NH0456010","MCL","Resolved",91,8
"9749","NH0457020","TT","Resolved",1528,4
"9750","NH0481010","MCL","Resolved",90,2
"9751","NH0487020","TT","Resolved",2258,13
"9752","NH0487040","TT","Resolved",309,8
"9753","NH0512060","TT","Resolved",464,4
"9754","NH0512110","TT","Resolved",2409,4
"9755","NH0512180","TT","Resolved",1679,4
"9756","NH0512240","TT","Resolved",2439,34
"9757","NH0516020","TT","Resolved",3077,4
"9758","NH0583020","MCL","Resolved",31,4
"9759","NH0583050","TT","Resolved",1770,38
"9760","NH0585010","TT","Resolved",2493,4
"9761","NH0597020","TT","Resolved",1923,4
"9762","NH0598010","TT","Resolved",2766,4
"9763","NH0612040","MCL","Resolved",91,40
"9764","NH0612050","TT","Resolved",3019,5
"9765","NH0612210","MCL","Resolved",91,16
"9766","NH0618050","TT","Resolved",1039,4
"9767","NH0664010","TT","Resolved",1660,4
"9768","NH0665030","MCL","Resolved",90,4
"9769","NH0702020","TT","Resolved",1183,4
"9770","NH0702030","MCL","Resolved",31,4
"9771","NH0702040","MCL","Resolved",31,4
"9772","NH0705020","MCL","Resolved",91,23
"9773","NH0707010","TT","Resolved",1131,4
"9774","NH0708010","TT","Resolved",2653,9
"9775","NH0727030","TT","Resolved",1101,3
"9776","NH0732020","MCL","Resolved",30,4
"9777","NH0732040","TT","Resolved",627,16
"9778","NH0737050","TT","Resolved",2258,4
"9779","NH0753020","MCL","Resolved",31,4
"9780","NH0757020","TT","Resolved",1142,4
"9781","NH0763010","MCL","Resolved",90,4
"9782","NH0768140","TT","Resolved",1923,4
"9783","NH0774010","MCL","Resolved",91,27
"9784","NH0774030","TT","Resolved",1740,8
"9785","NH0775020","MCL","Resolved",91,40
"9786","NH0777020","TT","Resolved",2258,9
"9787","NH0779010","TT","Resolved",659,8
"9788","NH0801010","MCL","Resolved",91,91
"9789","NH0802040","MCL","Resolved",31,4
"9790","NH0803050","TT","Resolved",2962,5
"9791","NH0818050","MCL","Resolved",30,4
"9792","NH0821010","TT","Resolved",1375,4
"9793","NH0823010","MCL","Resolved",365,8
"9794","NH0832010","MCL","Resolved",91,4
"9795","NH0847050","TT","Resolved",2347,4
"9796","NH0862030","MCL","Resolved",91,16
"9797","NH0867020","TT","Unaddressed",721,15
"9798","NH0867100","TT","Resolved",1832,4
"9799","NH0881010","MCL","Resolved",91,18
"9800","NH0886140","TT","Resolved",138,4
"9801","NH0887020","MCL","Resolved",31,8
"9802","NH0887100","MCL","Resolved",31,4
"9803","NH0887110","TT","Resolved",2623,8
"9804","NH0889020","TT","Resolved",1847,4
"9805","NH0895010","MCL","Resolved",31,4
"9806","NH0911020","TT","Resolved",1678,4
"9807","NH0927010","TT","Resolved",1862,4
"9808","NH0937020","TT","Resolved",2258,8
"9809","NH0972010","TT","Resolved",2207,6
"9810","NH0977010","TT","Resolved",2086,4
"9811","NH0977080","TT","Resolved",2785,4
"9812","NH1031010","TT","Resolved",978,12
"9813","NH1037010","TT","Resolved",2227,4
"9814","NH1037020","TT","Resolved",2653,13
"9815","NH1037030","TT","Resolved",1528,4
"9816","NH1046050","MCL","Resolved",90,4
"9817","NH1057020","TT","Resolved",1528,8
"9818","NH1077010","TT","Resolved",1923,4
"9819","NH1101050","TT","Resolved",2878,4
"9820","NH1105010","TT","Resolved",567,4
"9821","NH1117130","MCL","Resolved",30,4
"9822","NH1123020","MCL","Archived",91,2
"9823","NH1127010","TT","Resolved",1162,4
"9824","NH1127040","TT","Resolved",797,4
"9825","NH1167120","TT","Resolved",2623,5
"9826","NH1167130","TT","Resolved",1162,4
"9827","NH1168010","MCL","Resolved",31,8
"9828","NH1168130","TT","Resolved",1558,13
"9829","NH1168180","MCL","Resolved",31,4
"9830","NH1172030","MCL","Archived",91,6
"9831","NH1173010","TT","Resolved",2288,4
"9832","NH1176080","MCL","Resolved",89,4
"9833","NH1177100","MCL","Resolved",31,4
"9834","NH1178010","MCL","Resolved",30,4
"9835","NH1178040","MCL","Resolved",31,4
"9836","NH1191010","MCL","Resolved",91,32
"9837","NH1191020","TT","Resolved",1801,5
"9838","NH1193020","MCL","Resolved",91,22
"9839","NH1196030","MCL","Resolved",91,35
"9840","NH1197020","TT","Resolved",797,5
"9841","NH1197030","TT","Resolved",1528,4
"9842","NH1203010","MCL","Resolved",91,8
"9843","NH1208050","TT","Resolved",614,4
"9844","NH1211010","MCL","Resolved",91,22
"9845","NH1212030","TT","Resolved",1550,11
"9846","NH1212060","TT","Resolved",2439,2
"9847","NH1212140","MCL","Resolved",91,50
"9848","NH1217010","MCL","Archived",30,2
"9849","NH1229030","TT","Resolved",1314,4
"9850","NH1237110","TT","Resolved",2653,5
"9851","NH1238040","TT","Resolved",1528,6
"9852","NH1238160","MCL","Resolved",30,8
"9853","NH1258050","TT","Resolved",2288,9
"9854","NH1272020","MCL","Resolved",30,4
"9855","NH1272080","MCL","Resolved",31,4
"9856","NH1275010","MCL","Resolved",91,12
"9857","NH1277050","TT","Resolved",625,4
"9858","NH1278010","TT","Resolved",1780,4
"9859","NH1278060","TT","Resolved",2696,4
"9860","NH1279060","TT","Resolved",1070,12
"9861","NH1282020","TT","Resolved",1254,4
"9862","NH1282030","TT","Resolved",2347,4
"9863","NH1287050","TT","Resolved",2258,5
"9864","NH1287080","TT","Resolved",2099,9
"9865","NH1287090","TT","Resolved",1162,4
"9866","NH1287120","TT","Resolved",2623,8
"9867","NH1287150","TT","Resolved",2258,4
"9868","NH1287160","TT","Resolved",2562,13
"9869","NH1288260","TT","Resolved",2288,10
"9870","NH1288310","TT","Resolved",1528,4
"9871","NH1289010","MCL","Resolved",90,4
"9872","NH1291010","MCL","Resolved",91,12
"9873","NH1297010","TT","Resolved",1528,4
"9874","NH1297020","MCL","Resolved",30,4
"9875","NH1323030","TT","Resolved",2536,4
"9876","NH1332040","TT","Resolved",1709,4
"9877","NH1333060","TT","Unaddressed",819,4
"9878","NH1335010","MCL","Resolved",30,4
"9879","NH1335020","MCL","Resolved",30,4
"9880","NH1336020","MCL","Resolved",90,8
"9881","NH1337050","TT","Resolved",1343,4
"9882","NH1337070","TT","Resolved",1528,5
"9883","NH1345010","TT","Resolved",2910,8
"9884","NH1351010","MCL","Resolved",91,24
"9885","NH1357040","TT","Resolved",1893,4
"9886","NH1357080","TT","Resolved",2562,4
"9887","NH1357090","TT","Resolved",1884,4
"9888","NH1378050","TT","Resolved",1635,4
"9889","NH1392010","MCL","Resolved",364,8
"9890","NH1392050","TT","Resolved",2682,66
"9891","NH1392130","MCL","Resolved",90,4
"9892","NH1392180","MCL","Resolved",31,4
"9893","NH1392200","MCL","Resolved",91,4
"9894","NH1392320","TT","Resolved",1633,28
"9895","NH1393060","TT","Resolved",2897,5
"9896","NH1395090","MCL","Resolved",31,4
"9897","NH1395110","MCL","Resolved",91,4
"9898","NH1396070","MCL","Resolved",91,16
"9899","NH1397020","MCL","Resolved",31,12
"9900","NH1402010","MCL","Resolved",91,10
"9901","NH1403010","MCL","Resolved",91,4
"9902","NH1407010","TT","Resolved",1528,4
"9903","NH1407050","TT","Resolved",1528,4
"9904","NH1407080","TT","Resolved",2288,5
"9905","NH1427020","TT","Resolved",1528,4
"9906","NH1427030","TT","Resolved",2531,12
"9907","NH1432010","TT","Resolved",1740,16
"9908","NH1438080","TT","Resolved",1709,4
"9909","NH1456020","TT","Resolved",2051,5
"9910","NH1457010","TT","Resolved",1528,4
"9911","NH1472030","TT","Resolved",2086,4
"9912","NH1522070","MCL","Resolved",31,4
"9913","NH1527020","TT","Resolved",1862,5
"9914","NH1527040","TT","Resolved",2258,9
"9915","NH1528080","TT","Resolved",1740,8
"9916","NH1577020","TT","Resolved",1637,9
"9917","NH1586040","MCL","Resolved",91,39
"9918","NH1587010","TT","Resolved",1528,4
"9919","NH1587030","TT","Resolved",1528,4
"9920","NH1612040","MCL","Resolved",31,4
"9921","NH1612080","TT","Resolved",544,4
"9922","NH1612200","TT","Resolved",2409,5
"9923","NH1612270","TT","Resolved",2439,4
"9924","NH1612280","MCL","Resolved",31,4
"9925","NH1617020","TT","Resolved",2227,5
"9926","NH1617100","MCL","Resolved",31,8
"9927","NH1617150","TT","Resolved",2959,4
"9928","NH1617220","TT","Resolved",306,4
"9929","NH1618230","MCL","Resolved",30,4
"9930","NH1618280","TT","Resolved",1497,4
"9931","NH1622010","MCL","Resolved",90,4
"9932","NH1625020","MCL","Resolved",31,8
"9933","NH1657010","TT","Resolved",1467,4
"9934","NH1661010","MCL","Resolved",91,47
"9935","NH1675010","TT","Resolved",1278,4
"9936","NH1677070","TT","Resolved",1862,5
"9937","NH1687010","TT","Resolved",1893,10
"9938","NH1691010","TT","Resolved",720,125
"9939","NH1692030","TT","Resolved",1355,16
"9940","NH1697020","TT","Resolved",1528,4
"9941","NH1712040","MCL","Resolved",91,4
"9942","NH1752030","MCL","Resolved",91,4
"9943","NH1757010","TT","Resolved",2227,8
"9944","NH1757030","MCL","Resolved",31,4
"9945","NH1763010","MCL","Resolved",90,4
"9946","NH1792020","TT","Resolved",1893,8
"9947","NH1793010","MCL","Resolved",91,12
"9948","NH1797020","TT","Resolved",1528,9
"9949","NH1797030","TT","Resolved",1700,4
"9950","NH1797080","TT","Resolved",2288,13
"9951","NH1798090","TT","Resolved",2227,9
"9952","NH1837040","TT","Resolved",2227,8
"9953","NH1837060","TT","Resolved",1528,4
"9954","NH1838010","TT","Resolved",2135,8
"9955","NH1842030","TT","Resolved",1101,8
"9956","NH1846090","MCL","Resolved",91,16
"9957","NH1847010","TT","Resolved",1101,4
"9958","NH1847180","TT","Resolved",2623,4
"9959","NH1848060","TT","Resolved",1058,4
"9960","NH1848290","MCL","Resolved",30,4
"9961","NH1848430","TT","Resolved",2258,9
"9962","NH1852040","TT","Resolved",2660,6
"9963","NH1852140","MCL","Resolved",91,18
"9964","NH1852150","MCL","Archived",91,16
"9965","NH1856010","MCL","Resolved",91,8
"9966","NH1856070","MCL","Resolved",89,4
"9967","NH1858070","TT","Resolved",1740,11
"9968","NH1858140","MCL","Resolved",31,4
"9969","NH1877020","MCL","Resolved",30,4
"9970","NH1907030","TT","Resolved",1528,4
"9971","NH1907060","TT","Resolved",1893,4
"9972","NH1908220","TT","Resolved",2258,8
"9973","NH1913010","MCL","Resolved",91,22
"9974","NH1931010","MCL","Archived",91,5
"9975","NH1932090","MCL","Resolved",30,4
"9976","NH1932130","TT","Resolved",1436,28
"9977","NH1932180","TT","Resolved",2974,4
"9978","NH1932200","MCL","Resolved",91,5
"9979","NH1932210","MCL","Resolved",91,18
"9980","NH1936110","MCL","Resolved",91,9
"9981","NH1936230","TT","Resolved",2961,8
"9982","NH1936270","MCL","Resolved",91,4
"9983","NH1936280","MCL","Resolved",91,8
"9984","NH1936310","MCL","Resolved",90,4
"9985","NH1939060","TT","Resolved",866,4
"9986","NH1943010","TT","Resolved",1009,4
"9987","NH1948040","TT","Resolved",316,4
"9988","NH1968010","TT","Resolved",1101,8
"9989","NH1971010","TT","Unaddressed",842,4
"9990","NH1972060","TT","Resolved",2463,7
"9991","NH1992020","TT","Resolved",2667,2
"9992","NH1994010","TT","Resolved",636,4
"9993","NH1996040","TT","Resolved",313,4
"9994","NH1997030","TT","Resolved",797,4
"9995","NH1997060","TT","Resolved",797,4
"9996","NH2001010","MCL","Resolved",91,12
"9997","NH2007010","TT","Unaddressed",253,3
"9998","NH2011010","TT","Resolved",2093,8
"9999","NH2037030","TT","Resolved",2592,12
"10000","NH2037080","TT","Resolved",1923,4
"10001","NH2041010","MCL","Resolved",31,4
"10002","NH2053020","MCL","Resolved",91,12
"10003","NH2055010","TT","Resolved",2856,4
"10004","NH2057080","TT","Resolved",2227,9
"10005","NH2085010","MCL","Resolved",91,16
"10006","NH2147010","TT","Resolved",2608,4
"10007","NH2207010","TT","Resolved",1528,8
"10008","NH2208030","TT","Resolved",2135,8
