"","PWSID","VIOLATION_CATEGORY_CODE","VIOLATION_STATUS","diff_days","total_violations"
"10796","NM3566026","TT","Resolved",2374.95833333333,41
"10797","NM3566628","MCL","Resolved",30,4
"10798","NM3568819","TT","Resolved",1581.95833333333,16
"10799","NM3568919","TT","Resolved",3084.95833333333,8
"10800","NM3569626","MCL","Resolved",30,4
"10801","NM3570426","TT","Resolved",2900,16
"10802","NM3571026","MCL","Resolved",91.0416666666667,72
"10803","NM3571226","TT","Archived",2028.95833333333,12
"10804","NM3571426","TT","Resolved",2373.95833333333,31
"10805","NM3572007","TT","Resolved",1667.95833333333,36
"10806","NM3572126","TT","Unaddressed",216.958333333333,28
"10807","NM3572307","TT","Unaddressed",1603.95833333333,7
"10808","NM3572626","MCL","Resolved",29.0416666666667,4
"10809","NM3572926","TT","Resolved",2773.95833333333,235
"10810","NM3573126","TT","Resolved",1532,16
"10811","NM3573828","MCL","Archived",91.0416666666667,3
"10812","NM3574229","TT","Resolved",2731.95833333333,35
"10813","NM3574429","TT","Resolved",2051.95833333333,17
"10814","NM3574826","TT","Resolved",2710.95833333333,64
"10815","NM3575330","MCL","Resolved",90,4
"10816","NM3575430","TT","Unaddressed",658,12
"10817","NM3575530","MCL","Resolved",91.0416666666667,79
"10818","NM3576723","TT","Resolved",2989,4
"10819","NM3577407","TT","Resolved",2784.95833333333,14
"10820","NM3577532","TT","Resolved",2388.95833333333,13
"10821","NM3580023","TT","Resolved",2681.95833333333,9
"10822","NM3580105","TT","Resolved",1898,17
"10823","NM3580121","TT","Resolved",2158,4
"10824","NM3580217","TT","Resolved",1520,9
"10825","NM3580221","TT","Resolved",1625.95833333333,8
"10826","NM3580231","TT","Resolved",2936,40
"10827","NM3580305","MCL","Resolved",29,5
"10828","NM3580329","TT","Resolved",2249,22
"10829","NM3580401","TT","Resolved",2964,48
"10830","NM3580409","TT","Resolved",2157,4
"10831","NM3580514","TT","Resolved",2276,28
"10832","NM3580523","TT","Resolved",1960.95833333333,9
"10833","NM3580621","TT","Resolved",3030,12
"10834","NM3580629","TT","Resolved",1702.95833333333,6
"10835","NM3580714","TT","Resolved",2840,5
"10836","NM3580723","TT","Resolved",2202,10
"10837","NM3580729","TT","Resolved",2419.95833333333,10
"10838","NM3580807","TT","Resolved",1344,8
"10839","NM3580907","TT","Resolved",1344,9
"10840","NM3581101","TT","Resolved",2964,46
"10841","NM3581126","TT","Unaddressed",1750,8
"10842","NM3581623","TT","Resolved",2704.95833333333,33
"10843","NM3581701","TT","Resolved",1149,71
"10844","NM3581826","TT","Resolved",3029,8
"10845","NM3581923","TT","Resolved",2567,19
"10846","NM3582029","TT","Resolved",2135,3
"10847","NM3582423","TT","Resolved",1762,4
"10848","NM3582523","TT","Resolved",1412,24
"10849","NM3582829","TT","Resolved",2988,12
"10850","NM3583126","TT","Resolved",2310.95833333333,54
"10851","NM3583329","TT","Resolved",2531,19
"10852","NM3584429","TT","Resolved",2602,16
"10853","NM3584801","TT","Resolved",1771,25
"10854","NM3585401","TT","Resolved",1464,28
"10855","NM3586032","TT","Resolved",1511,15
"10856","NM3587001","MCL","Resolved",364,14
"10857","NM3587401","TT","Resolved",3088.95833333333,24
"10858","NM3587701","TT","Resolved",3045.95833333333,15
"10859","NM3587801","TT","Resolved",2594,54
"10860","NM3590022","MCL","Resolved",91.0416666666667,64
"10861","NM3590024","TT","Resolved",29.9583333333333,3
"10862","NM3590030","TT","Resolved",3043.95833333333,27
"10863","NM3590115","TT","Resolved",2301,12
"10864","NM3590123","TT","Resolved",2831,162
"10865","NM3590204","TT","Resolved",2894,17
"10866","NM3590208","TT","Resolved",1728,16
"10867","NM3590210","MCL","Resolved",365,8
"10868","NM3590226","TT","Resolved",3086.95833333333,40
"10869","NM3590316","TT","Resolved",1367,18
"10870","NM3590318","TT","Unaddressed",1519,9
"10871","NM3590324","TT","Resolved",3029,37
"10872","NM3590330","MCL","Resolved",91,4
"10873","NM3590404","TT","Resolved",2756.95833333333,3
"10874","NM3590426","TT","Resolved",2730.95833333333,23
"10875","NM3590504","TT","Addressed",1268.95833333333,15
"10876","NM3590505","TT","Resolved",2156,4
"10877","NM3590521","TT","Resolved",2444,23
"10878","NM3590527","TT","Resolved",1390,24
"10879","NM3590608","TT","Resolved",1399,16
"10880","NM3590616","TT","Unaddressed",1363,56
"10881","NM3590708","TT","Resolved",1660.95833333333,52
"10882","NM3590709","MCL","Resolved",91.0416666666667,4
"10883","NM3590805","TT","Resolved",1898,33
"10884","NM3590827","TT","Resolved",1553,4
"10885","NM3590829","TT","Resolved",1205,4
"10886","NM3590904","TT","Resolved",2894,16
"10887","NM3590923","TT","Resolved",3106.95833333333,8
"10888","NM3591009","TT","Resolved",698,4
"10889","NM3591014","TT","Resolved",2713.95833333333,10
"10890","NM3591019","MCL","Resolved",30,5
"10891","NM3591021","TT","Resolved",2473,25
"10892","NM3591023","TT","Resolved",2604,107
"10893","NM3591025","TT","Resolved",1920,17
"10894","NM3591108","TT","Resolved",2052.95833333333,6
"10895","NM3591129","TT","Resolved",2345.95833333333,16
"10896","NM3591219","TT","Resolved",1555,99
"10897","NM3591308","TT","Resolved",1532,44
"10898","NM3591319","TT","Resolved",1667.95833333333,23
"10899","NM3591419","TT","Resolved",1600.95833333333,4
"10900","NM3591514","TT","Resolved",398,6
"10901","NM3591525","TT","Resolved",1842,9
"10902","NM3591601","TT","Resolved",1793,4
"10903","NM3591621","TT","Resolved",1542,4
"10904","NM3591721","TT","Resolved",1999.95833333333,14
"10905","NM3591726","MCL","Archived",91.0416666666667,2
"10906","NM3591819","TT","Resolved",1713,75
"10907","NM3591821","TT","Resolved",3100.95833333333,24
"10908","NM3591914","TT","Unaddressed",916.958333333333,6
"10909","NM3592008","TT","Resolved",1793,23
"10910","NM3592023","TT","Resolved",2900,8
"10911","NM3592117","TT","Resolved",1352,23
"10912","NM3592125","TT","Resolved",1563,19
"10913","NM3592204","MCL","Resolved",30,4
"10914","NM3592219","TT","Resolved",1528,8
"10915","NM3592229","TT","Resolved",2725.95833333333,23
"10916","NM3592308","TT","Resolved",1842,4
"10917","NM3592313","MCL","Resolved",30,3
"10918","NM3592504","TT","Resolved",2410.95833333333,17
"10919","NM3592530","TT","Resolved",3025,4
"10920","NM3592807","TT","Resolved",1858,48
"10921","NM3592825","TT","Resolved",2738.95833333333,88
"10922","NM3592829","TT","Resolved",1521,7
"10923","NM3592925","TT","Resolved",3096.95833333333,33
"10924","NM3593003","TT","Resolved",2651,40
"10925","NM3593221","TT","Resolved",30,12
"10926","NM3593226","TT","Resolved",1353,11
"10927","NM3593307","TT","Resolved",2811,8
"10928","NM3593426","MCL","Resolved",29.9583333333333,7
"10929","NM3593621","TT","Resolved",30,24
"10930","NM3593726","TT","Resolved",3083.95833333333,17
"10931","NM3593829","TT","Resolved",2956,15
"10932","NM3593932","TT","Resolved",1444,13
"10933","NM3594001","TT","Resolved",1737,8
"10934","NM3594326","TT","Resolved",1447,10
"10935","NM3594332","TT","Resolved",1444,8
"10936","NM3594521","TT","Resolved",2390.95833333333,64
"10937","NM3594523","TT","Resolved",2767.95833333333,35
"10938","NM3594623","TT","Resolved",489.958333333333,4
"10939","NM3594626","TT","Resolved",2082,31
"10940","NM3594826","TT","Resolved",1364,12
"10941","NM3594926","TT","Resolved",3084.95833333333,5
"10942","NM3594933","TT","Resolved",1759,20
"10943","NM3595025","TT","Resolved",1770,53
"10944","NM3595104","TT","Resolved",30,19
"10945","NM3595130","TT","Resolved",1618.95833333333,8
"10946","NM3595201","TT","Resolved",3009,28
"10947","NM3595307","TT","Resolved",1271.95833333333,5
"10948","NM3595333","MCL","Resolved",30,8
"10949","NM3595526","MCL","Archived",30,3
"10950","NM3595826","TT","Resolved",3063.95833333333,13
"10951","NM3596023","MCL","Resolved",91.0416666666667,12
"10952","NM3596033","TT","Resolved",2570,60
"10953","NM3596514","TT","Resolved",2073,9
"10954","NM3596517","TT","Resolved",1360,25
"10955","NM3596521","TT","Resolved",3091.95833333333,25
"10956","NM3596721","TT","Resolved",3088.95833333333,40
"10957","NM3596833","TT","Resolved",2521,45
"10958","NM3597029","MCL","Archived",30,3
"10959","NM3597501","TT","Resolved",3004,8
"10960","NM3597523","TT","Resolved",3045.95833333333,19
"10961","NM3598108","TT","Resolved",2052.95833333333,35
"10962","NM3598401","TT","Resolved",2991,8
"10963","NM3598426","TT","Resolved",3089.95833333333,24
"10964","NM3598526","TT","Resolved",2684.95833333333,20
"10965","NM3598726","TT","Unaddressed",1235.95833333333,12
"10966","NM3599129","TT","Resolved",1563,25
"10967","NM3599229","TT","Resolved",2809,30
"10968","NM3599232","TT","Resolved",2193,27
"10969","NN0400280","TT","Resolved",2562,8
"10970","NN0400282","MCL","Resolved",30,6
"10971","NN0400326","TT","Resolved",2197,1
"10972","NN0400342","TT","Resolved",2531,46
"10973","NN0400399","MCL","Resolved",91.0416666666667,18
"10974","NN0400814","MCL","Resolved",88.9583333333333,3
"10975","NN0403000","MCL","Resolved",91.0416666666667,18
"10976","NN0403024","TT","Resolved",2531,5
"10977","NN0403033","TT","Resolved",2197,1
"10978","NN0403100","MCL","Resolved",29.0416666666667,3
"10979","NN0436006","MCL","Resolved",91.0416666666667,6
"10980","NN0436014","TT","Unaddressed",279,1
"10981","NN0436019","MCL","Resolved",91.0416666666667,58
"10982","NN3500261","TT","Resolved",2653,7
"10983","NN3500267","MCL","Resolved",29,3
"10984","NN3500279","TT","Resolved",2592,4
"10985","NN3500287","TT","Resolved",1981.95833333333,6
"10986","NN3503028","MCL","Archived",91.0416666666667,36
"10987","NN3503057","MCL","Resolved",91.0416666666667,6
"10988","NN3510003","MCL","Resolved",91,2
"10989","NN3534015","TT","Resolved",2531,9
"10990","NN4900220","MCL","Archived",91.0416666666667,33
"10991","NN4903018","MCL","Resolved",91.0416666666667,5
"10992","NN4903072","MCL","Resolved",91.0416666666667,19
"10993","NN4932002","TT","Resolved",2531,3
"10994","NV0000005","MCL","Resolved",91.0416666666667,12
"10995","NV0000006","MCL","Resolved",91.0416666666667,7
"10996","NV0000009","MCL","Resolved",91.0416666666667,18
"10997","NV0000030","MCL","Resolved",91,8
"10998","NV0000044","MCL","Resolved",88.9583333333333,3
"10999","NV0000055","MCL","Resolved",90,4
"11000","NV0000058","TT","Resolved",2552,52
"11001","NV0000059","MCL","Archived",91.0416666666667,8
"11002","NV0000067","TT","Resolved",626,3
"11003","NV0000070","MCL","Resolved",91.0416666666667,16
"11004","NV0000072","MCL","Resolved",91.0416666666667,34
"11005","NV0000088","TT","Unaddressed",1218.95833333333,2
"11006","NV0000092","TT","Resolved",1637.95833333333,12
"11007","NV0000109","MCL","Resolved",90,6
"11008","NV0000123","TT","Resolved",2377.95833333333,41
"11009","NV0000140","MCL","Resolved",91.0416666666667,16
"11010","NV0000146","MCL","Resolved",91.0416666666667,16
"11011","NV0000147","TT","Resolved",1357,39
"11012","NV0000149","TT","Resolved",1733,193
"11013","NV0000155","TT","Resolved",1801,36
"11014","NV0000162","MCL","Resolved",91.0416666666667,106
"11015","NV0000187","MCL","Resolved",30,4
"11016","NV0000191","MCL","Resolved",29,4
"11017","NV0000218","MCL","Resolved",91.0416666666667,14
"11018","NV0000221","TT","Resolved",1303.95833333333,10
"11019","NV0000271","MCL","Unaddressed",90,6
"11020","NV0000273","TT","Resolved",2174,3
"11021","NV0000303","MCL","Resolved",91.0416666666667,61
"11022","NV0000318","TT","Resolved",2886,3
"11023","NV0000319","MCL","Resolved",91.0416666666667,28
"11024","NV0000323","TT","Resolved",1742,11
"11025","NV0000327","MCL","Archived",91.0416666666667,7
"11026","NV0000341","TT","Resolved",1722,6
"11027","NV0000357","MCL","Resolved",91.0416666666667,19
"11028","NV0000364","TT","Resolved",3046.95833333333,8
"11029","NV0000379","TT","Resolved",1711,12
"11030","NV0000385","TT","Resolved",2230,24
"11031","NV0000399","TT","Resolved",1264.95833333333,22
"11032","NV0000413","MCL","Resolved",29,4
"11033","NV0000418","MCL","Resolved",91,16
"11034","NV0000700","MCL","Resolved",91.0416666666667,28
"11035","NV0000731","TT","Resolved",1054,3
"11036","NV0000732","TT","Unaddressed",2541,15
"11037","NV0000736","MCL","Resolved",91.0416666666667,4
"11038","NV0000742","MCL","Resolved",90,9
"11039","NV0000760","TT","Resolved",1557,3
"11040","NV0000767","MCL","Resolved",91.0416666666667,66
"11041","NV0000797","TT","Resolved",2169,75
"11042","NV0000806","MCL","Resolved",91.0416666666667,14
"11043","NV0000809","TT","Resolved",1708,3
"11044","NV0000823","TT","Resolved",1251.95833333333,4
"11045","NV0000829","TT","Resolved",2358.95833333333,4
"11046","NV0000833","TT","Resolved",1862,4
"11047","NV0000864","MCL","Resolved",30,4
"11048","NV0000872","MCL","Resolved",30,20
"11049","NV0000873","TT","Resolved",2036.95833333333,3
"11050","NV0000885","MCL","Resolved",91,8
"11051","NV0000893","TT","Resolved",1527,3
"11052","NV0000903","MCL","Resolved",88.9583333333333,4
"11053","NV0000904","TT","Resolved",2531,3
"11054","NV0000917","MCL","Resolved",30,4
"11055","NV0000918","TT","Resolved",1812,4
"11056","NV0000928","MCL","Resolved",91.0416666666667,151
"11057","NV0000929","TT","Resolved",2955,4
"11058","NV0000951","MCL","Resolved",29,4
"11059","NV0000955","TT","Resolved",1741,4
"11060","NV0001086","MCL","Resolved",91.0416666666667,4
"11061","NV0001092","MCL","Resolved",29,4
"11062","NV0001109","MCL","Archived",88.9583333333333,3
"11063","NV0001125","MCL","Resolved",30,4
"11064","NV0001130","MCL","Resolved",30,12
"11065","NV0001139","MCL","Resolved",91.0416666666667,37
"11066","NV0001142","MCL","Resolved",30,5
"11067","NV0001145","MCL","Resolved",91.0416666666667,31
"11068","NV0001148","MCL","Resolved",91.0416666666667,92
"11069","NV0001170","TT","Unaddressed",432,9
"11070","NV0001181","MCL","Resolved",91.0416666666667,20
"11071","NV0001185","MCL","Resolved",91.0416666666667,27
"11072","NV0002024","MCL","Resolved",91.0416666666667,13
"11073","NV0002046","TT","Resolved",1058,4
"11074","NV0002053","MCL","Resolved",30,4
"11075","NV0002075","MCL","Resolved",29,4
"11076","NV0002076","TT","Archived",1678.95833333333,11
"11077","NV0002124","TT","Resolved",1386,3
"11078","NV0002141","TT","Resolved",1372,3
"11079","NV0002174","MCL","Resolved",30,4
"11080","NV0002190","MCL","Archived",91.0416666666667,4
"11081","NV0002191","MCL","Resolved",91.0416666666667,3
"11082","NV0002192","TT","Resolved",1264.95833333333,3
"11083","NV0002198","MCL","Resolved",30,12
"11084","NV0002202","MCL","Resolved",91.0416666666667,16
"11085","NV0002211","MCL","Resolved",30,4
"11086","NV0002223","TT","Resolved",1791,4
"11087","NV0002538","TT","Unaddressed",1574,5
"11088","NV0002558","TT","Resolved",2103,8
"11089","NV0002564","MCL","Resolved",90,4
"11090","NV0002570","MCL","Resolved",91.0416666666667,12
"11091","NV0002571","TT","Resolved",1813,7
"11092","NV0002580","TT","Unaddressed",553.958333333333,2
"11093","NV0002586","TT","Resolved",2294,9
"11094","NV0002602","MCL","Resolved",91.0416666666667,12
"11095","NV0002603","MCL","Resolved",91.0416666666667,16
"11096","NV0003006","MCL","Resolved",88.9583333333333,4
"11097","NV0003028","MCL","Resolved",91,8
"11098","NV0003035","TT","Resolved",2392.95833333333,3
"11099","NV0003043","TT","Resolved",1727,4
"11100","NV0003053","MCL","Resolved",30,4
"11101","NV0003059","TT","Resolved",1404,6
"11102","NV0003066","MCL","Resolved",29,5
"11103","NV0003070","TT","Resolved",1380,9
"11104","NV0003071","TT","Resolved",1710,7
"11105","NV0003094","MCL","Resolved",29,3
"11106","NV0003103","MCL","Resolved",29,4
"11107","NV0004001","TT","Resolved",672,3
"11108","NV0004017","MCL","Resolved",30,4
"11109","NV0004021","TT","Unaddressed",1953.95833333333,107
"11110","NV0004029","TT","Resolved",2331.95833333333,14
"11111","NV0004035","MCL","Resolved",27,4
"11112","NV0004061","MCL","Resolved",91.0416666666667,45
"11113","NV0004063","TT","Resolved",2072,4
"11114","NV0004064","TT","Resolved",2217,1
"11115","NV0004065","TT","Resolved",174.958333333333,16
"11116","NV0004085","TT","Resolved",1376,3
"11117","NV0004092","TT","Resolved",30,9
"11118","NV0004096","TT","Resolved",1348,8
"11119","NV0004113","TT","Archived",1925,3
"11120","NV0004120","MCL","Resolved",91.0416666666667,35
"11121","NV0005009","MCL","Resolved",30,5
"11122","NV0005021","TT","Resolved",2361.95833333333,4
"11123","NV0005023","TT","Resolved",1759,4
"11124","NV0005028","MCL","Archived",91.0416666666667,95
"11125","NY0100191","MCL","Resolved",91.0416666666667,26
"11126","NY0100192","TT","Resolved",613,3
"11127","NY0100195","TT","Archived",29.0416666666667,2
"11128","NY0100202","MCL","Resolved",91.0416666666667,33
"11129","NY0100205","MCL","Resolved",91.0416666666667,5
"11130","NY0101544","TT","Unaddressed",551.958333333333,4
"11131","NY0115883","TT","Unaddressed",551.958333333333,2
"11132","NY0130000","MCL","Resolved",364,3
"11133","NY0130005","TT","Unaddressed",551.958333333333,2
"11134","NY0130042","TT","Resolved",340,3
"11135","NY0200317","TT","Unaddressed",225.958333333333,4
"11136","NY0200322","MCL","Archived",30,15
"11137","NY0200325","TT","Resolved",1352,5
"11138","NY0200862","MCL","Resolved",91.0416666666667,34
"11139","NY0203063","MCL","Resolved",29.0416666666667,5
"11140","NY0203073","MCL","Resolved",30,3
"11141","NY0203076","MCL","Resolved",91,5
"11142","NY0212016","MCL","Resolved",30,10
"11143","NY0214119","MCL","Resolved",90,5
"11144","NY0230006","MCL","Archived",29,1
"11145","NY0230008","MCL","Resolved",91,5
"11146","NY0230025","MCL","Archived",90,1
"11147","NY0230028","MCL","Resolved",29.9583333333333,3
"11148","NY0232116","TT","Unaddressed",950.958333333333,4
"11149","NY0232120","MCL","Resolved",364,22
"11150","NY0311242","MCL","Resolved",90,3
"11151","NY0311246","MCL","Resolved",91,2
"11152","NY0330044","MCL","Resolved",90,2
"11153","NY0400336","TT","Resolved",91,3
"11154","NY0400340","TT","Resolved",90,11
"11155","NY0400884","MCL","Resolved",89.9583333333333,4
"11156","NY0501710","MCL","Resolved",91.0416666666667,4
"11157","NY0501718","MCL","Resolved",91.0416666666667,12
"11158","NY0501722","MCL","Resolved",91,4
"11159","NY0501733","MCL","Resolved",91.0416666666667,11
"11160","NY0506414","MCL","Archived",364,3
"11161","NY0511732","MCL","Resolved",91.0416666666667,24
"11162","NY0512920","MCL","Resolved",91.0416666666667,46
"11163","NY0530002","MCL","Resolved",91,4
"11164","NY0530054","MCL","Archived",91.0416666666667,28
"11165","NY0530063","MCL","Resolved",91.0416666666667,20
"11166","NY0602924","MCL","Resolved",91.0416666666667,101
"11167","NY0701009","TT","Resolved",30,8
"11168","NY0718627","MCL","Resolved",29,5
"11169","NY0730056","MCL","Archived",88.9583333333333,2
"11170","NY0801615","TT","Resolved",1131,3
"11171","NY0922948","MCL","Resolved",29,5
"11172","NY0930113","MCL","Resolved",90,4
"11173","NY0930189","TT","Resolved",1796,2
"11174","NY1010861","TT","Resolved",644,2
"11175","NY1017187","TT","Resolved",674,4
