pwsid,total_samples,detection_share,pfas_count,concentration_sum,detection,max
NJ1810349,131,.3816793893129771,6,61.49999976158142,1,28
NJ1810350,138,.4492753623188406,6,61.30000019073486,1,16.6
NJ1813310,14,.4285714285714285,6,34.60000014305115,1,14
NJ1813315,36,.6666666666666666,2,15.34999990463257,1,7.73
NJ1813318,21,.6666666666666666,2,11.5,1,7.1999998
NJ1815300,254,.3818897637795275,7,57.20000004768372,1,17
NJ1817001,134,.417910447761194,6,61.76999974250793,1,25.4
NJ1818320,46,.4782608695652174,3,16.90000009536743,1,6.5
NJ1820311,3,.3333333333333333,1,3.549999952316284,1,3.55
NJ1901001,48,.4166666666666667,4,16.90000009536743,1,5.5
NJ1902003,15,.6666666666666666,2,8.68999981880188,1,5.0799999
NJ1902004,172,.2965116279069768,5,25.5,1,7.4000001
NJ1902005,40,.325,3,10.06000018119812,1,4.3800001
NJ1902007,40,.025,1,1.720000028610229,1,1.72
NJ1902008,18,.6111111111111112,2,6,1,3.5999999
NJ1902009,30,.7,3,9.340000092983246,1,4.9000001
NJ1902304,62,0,0,0,0,0
NJ1902320,18,0,0,0,0,0
NJ1902327,51,0,0,0,0,0
NJ1902346,84,.0833333333333333,2,5.200000047683716,1,2.7
NJ1902353,72,.0138888888888889,1,2.099999904632568,1,2.0999999
NJ1902361,42,.1428571428571428,3,5.899999976158142,1,2.2
NJ1902363,75,0,0,0,0,0
NJ1902365,70,.1,3,19.19999980926514,1,8
NJ1902366,28,.2142857142857143,2,6,1,3.8
NJ1903001,181,.5138121546961326,8,140.9999997615814,1,35
NJ1904001,120,.0833333333333333,2,9.599999904632568,1,4.9000001
NJ1904002,788,.4124365482233502,6,163.7399973869324,1,68.099998
NJ1904003,45,.1555555555555556,1,2.799999952316284,1,2.8
NJ1904004,46,.6304347826086957,7,59.50000047683716,1,17
NJ1904006,128,.390625,6,59.10000014305115,1,17
NJ1904007,72,.2361111111111111,3,13.5,1,6
NJ1904009,48,.375,2,18,1,9.1000004
NJ1904302,27,.2222222222222222,2,18.90000009536743,1,12
NJ1904309,86,0,0,0,0,0
NJ1904353,164,.0182926829268293,3,6.900000095367432,1,2.4000001
NJ1904357,34,.2058823529411765,2,4.900000095367432,1,2.5
NJ1904364,18,.6666666666666666,2,7.100000143051147,1,3.9000001
NJ1905002,72,0,0,0,0,0
NJ1905004,131,.450381679389313,6,439.5999999046326,1,280
NJ1905301,117,.4615384615384616,6,642,1,310
NJ1905332,1,0,0,0,0,0
NJ1905336,34,0,0,0,0,0
NJ1905350,21,0,0,0,0,0
NJ1905351,3,0,0,0,0,0
NJ1905361,15,0,0,0,0,0
NJ1906001,34,.3823529411764706,3,10.69999980926514,1,4.6999998
NJ1906002,131,.0152671755725191,2,16,1,14
NJ1906309,18,.0555555555555556,1,2.099999904632568,1,2.0999999
NJ1906313,40,0,0,0,0,0
NJ1907001,150,0,0,0,0,0
NJ1907002,18,.4444444444444444,2,9.700000047683716,1,6.5
NJ1907301,62,0,0,0,0,0
NJ1908001,15,.1333333333333333,1,2.599999904632568,1,2.5999999
NJ1908308,41,.2682926829268293,1,3.099999904632568,1,3.0999999
NJ1908322,62,0,0,0,0,0
NJ1908325,40,0,0,0,0,0
NJ1909001,38,.2894736842105263,2,7.400000095367432,1,4.4000001
NJ1910002,43,0,0,0,0,0
NJ1910003,172,.0523255813953488,2,6.269999980926514,1,3.45
NJ1910302,34,.0294117647058824,1,2.599999904632568,1,2.5999999
NJ1910305,133,.3308270676691729,6,66.36999917030334,1,26.799999
NJ1910308,34,0,0,0,0,0
NJ1910313,54,.2962962962962963,5,14.9799998998642,1,5.9299998
NJ1910321,117,.3675213675213675,5,58.59999990463257,1,17
NJ1910324,40,0,0,0,0,0
NJ1910326,75,0,0,0,0,0
NJ1910327,44,.3636363636363636,2,11.69999980926514,1,7.0999999
NJ1910328,18,0,0,0,0,0
NJ1910334,61,.1967213114754098,4,15.20000004768372,1,4.4000001
NJ1910337,43,0,0,0,0,0
NJ1910339,75,0,0,0,0,0
NJ1910340,26,.3076923076923077,3,7.099999785423279,1,3.0999999
NJ1910342,18,0,0,0,0,0
NJ1910344,18,.1666666666666667,1,3.200000047683716,1,3.2
NJ1911001,40,.325,2,7.900000095367432,1,4.9000001
NJ1911002,49,.6326530612244898,7,64.90000021457672,1,19
NJ1911003,255,.3450980392156863,6,47.5,1,13.9
NJ1911004,27,.6666666666666666,2,22,1,11
NJ1911005,126,.2380952380952381,6,20.37999993562698,1,4.8000002
NJ1911006,252,.0555555555555556,5,8.70000022649765,1,4.3000002
NJ1911300,36,.75,3,238.4000000953674,1,200
NJ1911302,86,0,0,0,0,0
NJ1911326,100,0,0,0,0,0
NJ1911343,18,0,0,0,0,0
NJ1911345,128,.078125,1,4.400000095367432,1,4.4000001
NJ1911346,86,0,0,0,0,0
NJ1911347,40,.025,1,.6800000071525574,1,.68000001
NJ1911348,126,.0238095238095238,3,3,1,1.4
NJ1911353,89,0,0,0,0,0
NJ1911354,75,0,0,0,0,0
NJ1912001,459,.5969498910675382,7,134.2999999523163,1,48
NJ1912300,132,.5303030303030303,7,129.2999999523163,1,31.799999
NJ1912322,46,.5434782608695652,5,22.70000040531158,1,8.5
NJ1912329,38,.3684210526315789,4,65.60000014305115,1,30
NJ1913302,40,.1,2,4.490000009536743,1,2.3
NJ1913304,42,0,0,0,0,0
NJ1913306,34,0,0,0,0,0
NJ1913312,118,.1440677966101695,4,19.79999971389771,1,6.3000002
NJ1913318,80,.35,8,3677.900001525879,1,1600
NJ1914002,170,0,0,0,0,0
NJ1914300,76,.0263157894736842,2,1.149999976158142,1,.62
NJ1914302,86,.0116279069767442,1,3.099999904632568,1,3.0999999
NJ1914303,89,0,0,0,0,0
NJ1915001,137,.0364963503649635,5,47.49999952316284,1,14
NJ1916001,90,0,0,0,0,0
NJ1917300,26,0,0,0,0,0
NJ1917321,89,0,0,0,0,0
NJ1918003,482,.2821576763485477,6,37.59999990463257,1,12
NJ1918004,1234,.1936790923824959,6,49.90000009536743,1,12
NJ1918013,131,.2977099236641221,5,23.39999985694885,1,8
NJ1918310,84,.0238095238095238,2,5.400000095367432,1,3.4000001
NJ1918350,86,0,0,0,0,0
NJ1918351,26,0,0,0,0,0
NJ1918352,27,.0740740740740741,2,19.5,1,11
NJ1919001,407,.3046683046683047,6,38.00000023841858,1,12
NJ1920001,417,.1294964028776978,6,28.89999985694885,1,7.5
NJ1920317,45,.1111111111111111,2,7.379999876022339,1,4.4299998
NJ1921001,84,0,0,0,0,0
NJ1922001,320,.35,6,47.13999891281128,1,12.4
NJ1922004,160,.025,3,6.909999966621399,1,2.8399999
NJ1922005,160,.3125,6,31.20000004768372,1,12
NJ1922006,160,.1875,5,25.1100001335144,1,10
NJ1922008,72,.625,2,27,1,16
NJ1922010,160,.33125,6,51.73999905586243,1,16.9
NJ1922011,428,.4369158878504673,7,83.30999970436096,1,23.4
NJ1922012,160,.20625,5,15.87000012397766,1,4.3000002
NJ1922013,160,.0375,2,5.340000152587891,1,2.9000001
NJ1922015,294,.4183673469387755,6,69.1200008392334,1,17.4
NJ1922017,294,.4115646258503401,6,70.63000011444092,1,26
NJ1922021,160,.0375,3,7.199999928474426,1,2.72
NJ1922022,160,.225,6,31.79999995231628,1,11
NJ1922026,160,.2875,5,30.52999973297119,1,11.4
NJ1922027,30,.6333333333333333,2,16.39999961853027,1,9.8999996
NJ1922300,41,.8780487804878049,6,82.30000019073486,1,27
NJ1922314,26,0,0,0,0,0
NJ1922315,43,.2558139534883721,1,10,1,10
NJ1922318,30,0,0,0,0,0
NJ1922325,72,0,0,0,0,0
NJ1922346,128,.3984375,6,50.59999990463257,1,12
NJ1922350,72,0,0,0,0,0
NJ1922355,27,.7407407407407407,3,41.39999997615814,1,23
NJ1922356,33,.2424242424242424,1,4.099999904632568,1,4.0999999
NJ1922371,160,.125,3,9.700000047683716,1,3.6300001
NJ1922382,18,.2222222222222222,1,3.400000095367432,1,3.4000001
NJ1922398,42,.2380952380952381,3,11.39999985694885,1,6
NJ1922399,6,0,0,0,0,0
NJ1924002,231,.0476190476190476,3,11.39999985694885,1,4.5999999
NJ1924003,183,.1256830601092896,4,16.54999995231628,1,6.5
NJ1924004,160,.325,6,32.17999958992004,1,9.0299997
NJ1924006,25,.04,1,2.579999923706055,1,2.5799999
NJ1924316,34,.0294117647058824,1,2.099999904632568,1,2.0999999
NJ1924318,26,0,0,0,0,0
NJ1924326,129,.0697674418604651,1,8.800000190734863,1,8.8000002
NJ1924329,41,.6097560975609756,5,45.29999923706055,1,17.799999
NJ1924346,34,0,0,0,0,0
NJ1924350,18,0,0,0,0,0
NJ1924353,89,.1123595505617977,4,20.19999980926514,1,7.0999999
NJ2004001,48,0,0,0,0,0
NJ2004002,1178,.2385398981324278,7,95.8000020980835,1,37.900002
NJ2013001,200,.445,7,84.50999784469604,1,37.599998
NJ2016300,36,.5,6,53.46000003814697,1,22
NJ2101001,45,.0444444444444444,2,7.000000238418579,1,5.3000002
NJ2101314,72,0,0,0,0,0
NJ2101315,89,0,0,0,0,0
NJ2102001,144,.2083333333333333,5,15.39999985694885,1,3.8
NJ2103001,150,.2133333333333333,4,19.89999985694885,1,7.5
NJ2103002,14,.4285714285714285,6,10.31000006198883,1,2.8
NJ2104001,89,0,0,0,0,0
NJ2104302,57,.3157894736842105,5,13.23999983072281,1,5.0999999
NJ2104305,29,.3448275862068966,4,29.89999985694885,1,18
NJ2104317,26,.4230769230769231,3,10.33000016212463,1,4.4000001
NJ2104334,40,.25,4,18.52000021934509,1,6.8800001
NJ2104337,21,0,0,0,0,0
NJ2104344,18,0,0,0,0,0
NJ2105320,75,.0533333333333333,1,2.700000047683716,1,2.7
NJ2105326,35,.3142857142857143,2,9.799999952316284,1,7.0999999
NJ2106304,34,0,0,0,0,0
NJ2106307,18,.3888888888888889,2,8.299999952316284,1,4.5
NJ2106309,75,0,0,0,0,0
NJ2106319,159,.0754716981132075,5,144.5999999046326,1,130
NJ2108001,93,.2473118279569892,2,6.18999981880188,1,3.0999999
NJ2109300,74,.027027027027027,2,17.69999980926514,1,13
NJ2110001,27,.6666666666666666,2,14.40000009536743,1,7.9000001
NJ2110003,21,0,0,0,0,0
NJ2110300,102,.5294117647058824,7,48.5,1,20
NJ2110304,68,.0147058823529412,1,.6299999952316284,1,.63
NJ2111300,18,.2222222222222222,1,2.829999923706055,1,2.8299999
NJ2112001,172,.4186046511627907,6,34.32000041007996,1,10
NJ2112002,370,.3837837837837838,6,66.95999956130981,1,20
NJ2112305,127,.3149606299212598,8,23.92000037431717,1,7.4000001
NJ2112324,76,0,0,0,0,0
NJ2113002,62,0,0,0,0,0
NJ2113003,75,0,0,0,0,0
NJ2113301,23,0,0,0,0,0
NJ2113303,26,.0384615384615385,1,2,1,2
NJ2113322,72,.0694444444444444,2,7.399999856948853,1,4.0999999
NJ2113344,26,0,0,0,0,0
NJ2114309,28,.5,8,92.50000029802322,1,41
NJ2116002,46,0,0,0,0,0
NJ2116003,64,.25,6,19.5,1,6.5
NJ2116004,34,0,0,0,0,0
NJ2116304,68,.1176470588235294,5,5.509999990463257,1,2.2
NJ2116305,65,.0153846153846154,1,.75,1,.75
NJ2116325,75,.24,3,19.59999990463257,1,9.3999996
NJ2116328,26,0,0,0,0,0
NJ2116341,89,0,0,0,0,0
NJ2116342,65,.0153846153846154,1,2.200000047683716,1,2.2
NJ2117002,120,.15,2,8.600000381469727,1,4.3000002
NJ2117003,27,.5925925925925926,2,16.09999990463257,1,10
NJ2119001,48,.0625,2,4.899999856948853,1,2.5999999
NJ2119303,18,.5555555555555556,2,5.5,1,3.2
NJ2120002,18,.0555555555555556,1,2.099999904632568,1,2.0999999
NJ2121001,921,.1248642779587405,5,25.19999980926514,1,10.2
NJ2122320,72,.0555555555555556,4,15.70000004768372,1,5.9000001
NJ2122326,56,.1428571428571428,6,7.209999978542328,1,2.5
NJ2122333,138,.1304347826086956,9,2032.89999961853,1,1000
NJ2123002,80,.0875,7,163.8999996185303,1,65
NJ2123003,34,.0294117647058824,1,2.069999933242798,1,2.0699999
NJ2123308,27,0,0,0,0,0
NJ2123310,77,.6103896103896104,7,38.02999997138977,1,19
NJ2123322,77,0,0,0,0,0
NJ2123334,69,.1884057971014493,3,18.59999990463257,1,9
NJ2123335,22,0,0,0,0,0
NM3500115,111,0,0,0,0,0
NM3500917,12,0,0,0,0,0
NM3501319,12,0,0,0,0,0
NM3505126,96,0,0,0,0,0
NM3506329,24,0,0,0,0,0
NM3508317,36,0,0,0,0,0
NM3509623,114,0,0,0,0,0
NM3509824,58,0,0,0,0,0
NM3510224,48,0,0,0,0,0
NM3510324,4,0,0,0,0,0
NM3510701,360,0,0,0,0,0
NM3511707,419,0,0,0,0,0
NM3513114,96,0,0,0,0,0
NM3513319,90,0,0,0,0,0
NM3518025,48,0,0,0,0,0
NM3520203,156,0,0,0,0,0
NM3520308,72,0,0,0,0,0
NM3520608,82,0,0,0,0,0
NM3520708,12,0,0,0,0,0
NM3521613,205,.0341463414634146,5,.0493999999016523,1,.0162
NM3522609,24,0,0,0,0,0
NM3524626,58,0,0,0,0,0
NM3525332,48,0,0,0,0,0
NM3526704,29,0,0,0,0,0
NM3527305,90,0,0,0,0,0
NM3528020,87,0,0,0,0,0
NM3528522,24,0,0,0,0,0
NM3528616,144,0,0,0,0,0
NM3528707,48,0,0,0,0,0
NM3537326,137,0,0,0,0,0
NM3554307,350,0,0,0,0,0
NM3555008,12,0,0,0,0,0
NM3562222,29,0,0,0,0,0
NM3566924,24,0,0,0,0,0
NM3567701,41,0,0,0,0,0
NM3567905,87,.103448275862069,7,.0988999991677701,1,.0253
NM3575501,12,0,0,0,0,0
NM3591907,24,0,0,0,0,0
NN0400348,24,0,0,0,0,0
NN0403000,60,0,0,0,0,0
NN0403001,36,0,0,0,0,0
NN0403003,203,.0049261083743842,1,.0051000001840293,1,.0051000002
NN0403004,116,0,0,0,0,0
NN0436008,4,0,0,0,0,0
NN3500245,18,0,0,0,0,0
NV0000004,29,0,0,0,0,0
NV0000011,24,0,0,0,0,0
NV0000015,90,0,0,0,0,0
NV0000032,108,0,0,0,0,0
NV0000036,261,0,0,0,0,0
NV0000038,177,0,0,0,0,0
NV0000062,12,0,0,0,0,0
NV0000066,84,0,0,0,0,0
NV0000076,72,0,0,0,0,0
NV0000090,72,0,0,0,0,0
NV0000160,35,0,0,0,0,0
NV0000167,72,0,0,0,0,0
NV0000168,145,0,0,0,0,0
NV0000175,36,0,0,0,0,0
NV0000190,1265,.0110671936758893,8,.0776999988593161,1,.02
NV0000211,24,0,0,0,0,0
NV0000215,48,0,0,0,0,0
NV0000235,24,0,0,0,0,0
NV0000246,29,0,0,0,0,0
NV0000270,120,0,0,0,0,0
NV0000272,204,0,0,0,0,0
NV0000832,48,0,0,0,0,0
NV0000920,50,0,0,0,0,0
NV0001106,4,0,0,0,0,0
NV0001112,4,0,0,0,0,0
NV0001127,29,.0344827586206897,1,.0062000001780689,1,.0062000002
NV0001180,58,0,0,0,0,0
NV0002216,29,0,0,0,0,0
NV0002552,12,0,0,0,0,0
NV0004074,12,0,0,0,0,0
NY0100189,24,0,0,0,0,0
NY0100191,205,0,0,0,0,0
NY0100192,81,0,0,0,0,0
NY0100194,25,0,0,0,0,0
NY0100198,78,0,0,0,0,0
NY0100201,25,0,0,0,0,0
NY0100205,106,0,0,0,0,0
NY0200327,49,0,0,0,0,0
NY0220581,25,0,0,0,0,0
NY0301387,12,0,0,0,0,0
NY0301651,24,0,0,0,0,0
NY0301665,24,0,0,0,0,0
NY0301668,18,0,0,0,0,0
NY0301674,60,0,0,0,0,0
NY0400345,48,0,0,0,0,0
NY0420358,12,0,0,0,0,0
NY0501710,18,0,0,0,0,0
NY0501717,50,0,0,0,0,0
NY0600360,24,0,0,0,0,0
NY0600364,24,0,0,0,0,0
NY0600366,24,0,0,0,0,0
NY0615782,54,0,0,0,0,0
NY0701008,24,0,0,0,0,0
NY0701009,36,0,0,0,0,0
NY0900217,24,0,0,0,0,0
NY0904192,25,0,0,0,0,0
NY1000238,29,0,0,0,0,0
NY1100634,29,0,0,0,0,0
NY1101754,24,0,0,0,0,0
NY1101755,50,.02,1,.006699999794364,1,.0066999998
NY1101757,50,0,0,0,0,0
NY1302760,82,0,0,0,0,0
NY1302765,29,0,0,0,0,0
NY1302766,25,.24,6,.041299999691546,1,.0089999996
NY1302783,29,0,0,0,0,0
NY1302787,12,0,0,0,0,0
NY1302812,53,0,0,0,0,0
NY1316154,12,0,0,0,0,0
NY1319317,25,0,0,0,0,0
NY1319320,12,0,0,0,0,0
NY1330291,24,0,0,0,0,0
NY1330660,111,0,0,0,0,0
NY1400411,24,0,0,0,0,0
NY1400422,28,0,0,0,0,0
NY1400433,25,.04,1,.0054999999701977,1,.0055
NY1400443,48,0,0,0,0,0
NY1400451,24,0,0,0,0,0
NY1400541,24,0,0,0,0,0
NY1404556,24,0,0,0,0,0
NY1410142,24,0,0,0,0,0
NY1420549,24,0,0,0,0,0
NY1500284,54,0,0,0,0,0
NY1500293,87,0,0,0,0,0
NY1500299,29,0,0,0,0,0
NY1600008,39,0,0,0,0,0
NY1600012,58,0,0,0,0,0
NY1700018,82,0,0,0,0,0
NY1800544,53,0,0,0,0,0
NY1800547,48,0,0,0,0,0
NY1800554,108,0,0,0,0,0
NY1900026,25,0,0,0,0,0
NY1930059,29,0,0,0,0,0
NY2102300,25,0,0,0,0,0
NY2202346,24,0,0,0,0,0
NY2212214,36,.1666666666666667,3,.1499999966472387,1,.079999998
NY2235001,24,0,0,0,0,0
NY2602381,24,0,0,0,0,0
NY2701039,24,0,0,0,0,0
NY2701045,54,0,0,0,0,0
NY2701047,24,0,0,0,0,0
NY2701118,29,0,0,0,0,0
NY2704518,82,0,0,0,0,0
NY2800136,82,0,0,0,0,0
NY2800137,24,0,0,0,0,0
NY2900000,180,.0111111111111111,1,.0480000004172325,1,.048
NY2902815,60,0,0,0,0,0
NY2902817,205,0,0,0,0,0
NY2902822,36,0,0,0,0,0
NY2902823,36,0,0,0,0,0
NY2902824,72,0,0,0,0,0
NY2902825,60,.0166666666666667,1,.0219999998807907,1,.022
NY2902826,36,0,0,0,0,0
NY2902827,24,0,0,0,0,0
NY2902829,108,0,0,0,0,0
NY2902830,108,.0185185185185185,2,.0640000030398369,1,.032000002
NY2902831,316,0,0,0,0,0
NY2902833,60,0,0,0,0,0
NY2902834,12,0,0,0,0,0
NY2902835,426,0,0,0,0,0
NY2902836,114,0,0,0,0,0
NY2902837,108,0,0,0,0,0
NY2902839,60,0,0,0,0,0
NY2902840,201,0,0,0,0,0
NY2902841,96,0,0,0,0,0
NY2902845,78,0,0,0,0,0
NY2902848,48,0,0,0,0,0
NY2902851,78,0,0,0,0,0
NY2902853,24,0,0,0,0,0
NY2902854,84,0,0,0,0,0
NY2902856,120,0,0,0,0,0
NY2902857,24,0,0,0,0,0
NY2902858,50,.08,4,.0204000002704561,1,.0077999998
NY2912267,146,0,0,0,0,0
NY3100561,24,0,0,0,0,0
NY3100563,24,0,0,0,0,0
NY3100564,24,0,0,0,0,0
NY3100568,28,0,0,0,0,0
NY3100572,24,0,0,0,0,0
NY3100573,25,0,0,0,0,0
NY3100580,25,0,0,0,0,0
NY3100585,24,0,0,0,0,0
NY3202405,24,0,0,0,0,0
NY3202411,24,0,0,0,0,0
NY3304334,48,0,0,0,0,0
NY3304336,159,0,0,0,0,0
NY3304343,48,0,0,0,0,0
NY3304344,24,0,0,0,0,0
NY3316112,24,0,0,0,0,0
NY3400784,25,0,0,0,0,0
NY3401150,68,0,0,0,0,0
NY3401151,24,0,0,0,0,0
NY3401156,53,0,0,0,0,0
NY3401158,24,0,0,0,0,0
NY3503524,86,.0348837209302326,3,.0128999999724329,1,.0049000001
NY3503530,24,0,0,0,0,0
NY3503532,49,0,0,0,0,0
NY3503534,24,0,0,0,0,0
NY3503535,79,.0379746835443038,3,.0161999999545515,1,.0066
NY3503549,28,.5714285714285714,4,.2880000025033951,1,.17
NY3503559,83,0,0,0,0,0
NY3503567,58,0,0,0,0,0
NY3503573,24,0,0,0,0,0
NY3503578,42,0,0,0,0,0
NY3503580,120,.0666666666666667,4,.2415999975055456,1,.14
NY3503584,60,0,0,0,0,0
NY3503627,48,0,0,0,0,0
NY3504068,12,0,0,0,0,0
NY3504069,87,0,0,0,0,0
NY3512132,24,0,0,0,0,0
NY3522546,24,0,0,0,0,0
NY3522561,12,0,0,0,0,0
NY3600596,25,0,0,0,0,0
NY3600599,24,0,0,0,0,0
NY3600600,25,0,0,0,0,0
NY3630023,25,.04,1,.0057000000961125,1,.0057000001
NY3704355,24,0,0,0,0,0
NY3704361,24,0,0,0,0,0
NY3800154,24,0,0,0,0,0
NY3800160,12,0,0,0,0,0
NY3830002,29,0,0,0,0,0
NY3916014,12,0,0,0,0,0
NY3930002,12,0,0,0,0,0
NY4100050,24,0,0,0,0,0
NY4100051,82,0,0,0,0,0
NY4303666,24,0,0,0,0,0
NY4303673,438,0,0,0,0,0
NY4303675,12,0,0,0,0,0
NY4404385,50,0,0,0,0,0
NY4404387,12,0,0,0,0,0
NY4404390,24,0,0,0,0,0
NY4404394,24,0,0,0,0,0
NY4404397,25,0,0,0,0,0
NY4500168,48,0,0,0,0,0
NY4500175,253,0,0,0,0,0
NY4500177,24,0,0,0,0,0
NY4500186,104,0,0,0,0,0
NY4511620,24,0,0,0,0,0
NY4519111,140,0,0,0,0,0
NY4600069,41,0,0,0,0,0
NY4600070,12,0,0,0,0,0
NY4600071,116,.0603448275862069,5,.0294999997131526,1,.0074999998
NY4600073,41,0,0,0,0,0
NY4600091,41,0,0,0,0,0
NY4901199,25,0,0,0,0,0
NY5001209,48,0,0,0,0,0
NY5103263,132,0,0,0,0,0
NY5103266,12,0,0,0,0,0
NY5103271,120,0,0,0,0,0
NY5103276,120,0,0,0,0,0
NY5103698,24,0,0,0,0,0
NY5103704,60,.0333333333333333,1,.0820000022649765,1,.082000002
NY5103705,132,0,0,0,0,0
NY5105656,12,0,0,0,0,0
NY5110526,6392,.0095431789737171,10,.8827999739442021,1,.52999997
NY5201344,12,0,0,0,0,0
NY5330037,4,0,0,0,0,0
NY5404416,24,0,0,0,0,0
NY5404423,24,0,0,0,0,0
NY5417686,24,0,0,0,0,0
NY5503367,25,0,0,0,0,0
NY5503374,24,0,0,0,0,0
NY5503379,25,0,0,0,0,0
NY5503392,29,0,0,0,0,0
NY5600104,82,0,0,0,0,0
NY5600114,53,0,0,0,0,0
NY5700119,25,0,0,0,0,0
NY5704191,25,0,0,0,0,0
NY5801232,25,0,0,0,0,0
NY5801233,53,0,0,0,0,0
NY5801235,54,0,0,0,0,0
NY5801247,25,0,0,0,0,0
NY5801257,95,0,0,0,0,0
NY5903150,25,.4,10,.4275999944657087,1,.1025
NY5903423,18,0,0,0,0,0
NY5903427,78,0,0,0,0,0
NY5903429,53,0,0,0,0,0
NY5903432,29,0,0,0,0,0
NY5903433,25,0,0,0,0,0
NY5903435,48,0,0,0,0,0
NY5903437,36,0,0,0,0,0
NY5903441,24,0,0,0,0,0
NY5903442,53,0,0,0,0,0
NY5903444,24,0,0,0,0,0
NY5903451,53,0,0,0,0,0
NY5903452,53,0,0,0,0,0
NY5903455,24,0,0,0,0,0
NY5903456,48,0,0,0,0,0
NY5903457,48,0,0,0,0,0
NY5903461,53,0,0,0,0,0
NY5903464,72,0,0,0,0,0
NY5903465,48,0,0,0,0,0
NY5903469,36,0,0,0,0,0
NY5930082,24,0,0,0,0,0
NY6030009,24,0,0,0,0,0
NY6101263,25,0,0,0,0,0
NY7003493,96,0,0,0,0,0
OH0100012,12,0,0,0,0,0
OH0200811,24,.0416666666666667,1,.0450000017881393,1,.045000002
OH0300112,12,0,0,0,0,0
OH0400212,29,0,0,0,0,0
OH0400411,24,0,0,0,0,0
OH0400711,24,0,0,0,0,0
OH0400803,24,0,0,0,0,0
OH0500212,6,0,0,0,0,0
OH0501111,12,0,0,0,0,0
OH0600512,29,0,0,0,0,0
OH0600612,12,0,0,0,0,0
OH0600712,24,0,0,0,0,0
OH0700011,29,.0344827586206897,1,.0054999999701977,1,.0055
OH0700412,41,0,0,0,0,0
OH0800811,87,0,0,0,0,0
OH0801011,24,0,0,0,0,0
OH0802012,41,0,0,0,0,0
OH0900303,36,0,0,0,0,0
OH0900715,41,.0975609756097561,4,.0187000003643334,1,.0057000001
OH0901712,12,0,0,0,0,0
OH0902012,53,0,0,0,0,0
OH0902112,25,0,0,0,0,0
OH0902312,12,0,0,0,0,0
OH0903012,12,0,0,0,0,0
OH0903912,24,0,0,0,0,0
OH0904012,24,0,0,0,0,0
OH1101212,55,.0181818181818182,1,.0098000001162291,1,.0098000001
OH1203312,25,.04,1,.0043000001460314,1,.0043000001
OH1204412,12,0,0,0,0,0
OH1300812,12,0,0,0,0,0
OH1301312,24,0,0,0,0,0
OH1302212,48,0,0,0,0,0
OH1400111,25,0,0,0,0,0
OH1401211,53,0,0,0,0,0
OH1500811,24,0,0,0,0,0
OH1502011,24,0,0,0,0,0
OH1502911,24,0,0,0,0,0
OH1600012,12,0,0,0,0,0
OH1700011,24,0,0,0,0,0
OH1700211,24,0,0,0,0,0
OH1800003,24,0,0,0,0,0
OH1800111,18,0,0,0,0,0
OH1800212,70,0,0,0,0,0
OH1800403,18,.0555555555555556,1,.4000000059604645,1,.40000001
OH1801003,24,0,0,0,0,0
OH1801212,96,0,0,0,0,0
OH1900714,24,0,0,0,0,0
OH2000111,12,0,0,0,0,0
OH2100311,28,0,0,0,0,0
OH2101412,72,0,0,0,0,0
OH2200603,18,0,0,0,0,0
OH2201011,54,0,0,0,0,0
OH2201411,24,0,0,0,0,0
OH2201511,18,0,0,0,0,0
OH2301012,82,0,0,0,0,0
OH2301512,12,0,0,0,0,0
OH2301912,12,0,0,0,0,0
OH2400714,24,0,0,0,0,0
OH2500103,82,.0121951219512195,1,.0070000002160668,1,.0070000002
OH2501303,24,0,0,0,0,0
OH2503203,24,0,0,0,0,0
OH2503411,24,0,0,0,0,0
OH2504412,60,0,0,0,0,0
OH2600011,24,0,0,0,0,0
OH2600111,5,0,0,0,0,0
OH2600311,25,0,0,0,0,0
OH2700012,12,.0833333333333333,1,.0204399991780519,1,.020439999
OH2900612,53,0,0,0,0,0
OH2902012,12,0,0,0,0,0
OH2902812,12,0,0,0,0,0
OH2903312,34,.1764705882352941,3,46.33999919891357,1,25.4
OH2903412,58,.2413793103448276,5,44.51600097306073,1,27.200001
OH2903512,24,0,0,0,0,0
OH2903612,12,0,0,0,0,0
OH3000111,24,0,0,0,0,0
OH3001212,54,0,0,0,0,0
OH3100512,12,0,0,0,0,0
OH3101112,41,.0731707317073171,3,.0191000003833324,1,.0124
OH3101212,29,0,0,0,0,0
OH3101703,49,0,0,0,0,0
OH3101812,24,0,0,0,0,0
OH3102612,65,0,0,0,0,0
OH3200111,24,0,0,0,0,0
OH3200411,24,0,0,0,0,0
OH3500811,24,0,0,0,0,0
OH3600312,12,0,0,0,0,0
OH3600514,12,0,0,0,0,0
OH3901111,82,.024390243902439,1,.0102000003680587,1,.0102
OH3901511,25,0,0,0,0,0
OH3902403,48,0,0,0,0,0
OH3946712,25,.04,1,.0065000001341105,1,.0065000001
OH4000111,25,.04,1,.0052999998442829,1,.0052999998
OH4002012,12,0,0,0,0,0
OH4101103,24,0,0,0,0,0
OH4102411,82,0,0,0,0,0
OH4200812,12,0,0,0,0,0
OH4202012,25,0,0,0,0,0
OH4301511,82,0,0,0,0,0
OH4301611,24,0,0,0,0,0
OH4302411,24,0,0,0,0,0
OH4302911,18,0,0,0,0,0
OH4400711,24,0,0,0,0,0
OH4400803,25,0,0,0,0,0
